name,main_category,category,address,city,postal,country,phone,place_id,cid,url,search_term,hours,rating,reviews_count,lat,lng,dine_in,takeout,vegetarian,alcohol,beer,coffee,breakfast,lunch,dinner,wifi,restroom,casual,family_friendly,tourists,reservations,cash_only
Suryabinak chich,Bakery,Bakery,"JCWV+23W, Suryabinayak, Nepal",Suryabinayak,,NP,,ChIJE6v3OgAP6zkR9EdllkHOP5o,11114829186465089524,https://www.google.com/maps/search/?api=1&query=Suryabinak%20chich&query_place_id=ChIJE6v3OgAP6zkR9EdllkHOP5o,coffee store,,0.0,0,27.6451028,85.4427153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darjeeling Fast Food,Cafe,Cafe,"Bhaktapur, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 986-1677437,ChIJ-XKNjVoR6zkR-2TZSr_HsMk,14533335621933032699,https://www.google.com/maps/search/?api=1&query=Darjeeling%20Fast%20Food&query_place_id=ChIJ-XKNjVoR6zkR-2TZSr_HsMk,fast food restaurant,6 to 10 AM,2.0,1,27.6604966,85.4279471,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
Tropical Bagaicha Marga,Coffee shop,Coffee shop,"Manohara River, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,,ChIJgSf5IwAb6zkR4_mJQCdG8yY,2806664127182404067,https://www.google.com/maps/search/?api=1&query=Tropical%20Bagaicha%20Marga&query_place_id=ChIJgSf5IwAb6zkR4_mJQCdG8yY,coffee store,,5.0,2,27.6934632,85.3776179,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Aroj Home,Coffee shop,Coffee shop,"M9VG+WQ9, Kathmandu 44600, Nepal",Kathmandu,44600,NP,,ChIJQe4-BwAb6zkRUjfjJ9AsXzc,3989957067407570770,https://www.google.com/maps/search/?api=1&query=Aroj%20Home&query_place_id=ChIJQe4-BwAb6zkRUjfjJ9AsXzc,coffee store,,5.0,1,27.6943257,85.3773779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cafe United,Coffee shop,Coffee shop,"M9JQ+MCC, Thimi, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-0038257,ChIJu6S_MQAb6zkR6nsKrG0MqtA,15035843971107159018,https://www.google.com/maps/search/?api=1&query=Cafe%20United&query_place_id=ChIJu6S_MQAb6zkR6nsKrG0MqtA,coffee store,8 AM to 8 PM,5.0,4,27.6816941,85.3885169,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1-shika café and Chat house,Coffee shop,Coffee shop,"1-shika cafe and Chat house, Bhaktapur 44600, Nepal",Bhaktapur,44600,NP,+977 984-9989675,ChIJhYiJLncb6zkRXKCM99tgECA,2310453106708357212,https://www.google.com/maps/search/?api=1&query=1-shika%20caf%C3%A9%20and%20Chat%20house&query_place_id=ChIJhYiJLncb6zkRXKCM99tgECA,coffee store,,5.0,1,27.6813874,85.376168,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Cafe Silichung,Coffee shop,Coffee shop,"M9MQ+GV8, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-2142971,ChIJN44nLQAb6zkRjA5VXdbeAeU,16501715521932430988,https://www.google.com/maps/search/?api=1&query=Cafe%20Silichung&query_place_id=ChIJN44nLQAb6zkRjA5VXdbeAeU,coffee store,6:30 AM to 8:45 PM,5.0,3,27.6837496,85.3897351,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Tea Time,Coffee shop,Coffee shop,"Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJUR2gAiMb6zkR9a4MWB7Lj9k,15676972159086669557,https://www.google.com/maps/search/?api=1&query=Tea%20Time&query_place_id=ChIJUR2gAiMb6zkR9a4MWB7Lj9k,coffee store,6 AM to 8:30 PM,3.5,4,27.6820448,85.3795178,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Nescafe coffee center,Coffee shop,Coffee shop,"M9HG+889, Gatthaghar Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-3215616,ChIJAwfkmm0b6zkRsDWV90qv4o0,10223926840600638896,https://www.google.com/maps/search/?api=1&query=Nescafe%20coffee%20center&query_place_id=ChIJAwfkmm0b6zkRsDWV90qv4o0,coffee store,7 AM to 8 PM,4.3,6,27.6782989,85.375865,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Chiya Pasal,Coffee shop,Coffee shop,"8 Bode Mahalaxmi Marg, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-1285541,ChIJu1byEAAb6zkR-4WjNAetClU,6127900489450489339,https://www.google.com/maps/search/?api=1&query=Chiya%20Pasal&query_place_id=ChIJu1byEAAb6zkR-4WjNAetClU,tea and coffee shop,6:30 AM to 9 PM,4.6,23,27.6889911,85.3895483,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Chiya party,Coffee shop,Coffee shop,"M9WF+QQF, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,,ChIJd0gjZgAb6zkRBX4YSfp-7HI,8281133428260765189,https://www.google.com/maps/search/?api=1&query=Chiya%20party&query_place_id=ChIJd0gjZgAb6zkRBX4YSfp-7HI,tea and coffee shop,,5.0,24,27.6974294,85.3747136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Karma chiya,Coffee shop,Coffee shop,"M9QP+W9H, Bhaktapur 44600, Nepal",Bhaktapur,,NP,,ChIJ2wtGJwAb6zkRKcesXntgSC0,3262964013015549737,https://www.google.com/maps/search/?api=1&query=Karma%20chiya&query_place_id=ChIJ2wtGJwAb6zkRKcesXntgSC0,coffee store,,0.0,0,27.689825,85.385997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Riplik Store, Bahanani",Cafe,Cafe,"M9MM+RCV, Nagadesh, Madhyapur Thimi, Nepal",Madhyapur Thimi,,NP,+977 1-6630327,ChIJ62LWs0Ia6zkRibalaydsAs4,14844546238332122761,https://www.google.com/maps/search/?api=1&query=Riplik%20Store%2C%20Bahanani&query_place_id=ChIJ62LWs0Ia6zkRibalaydsAs4,coffee store,,3.8,4,27.6846183,85.3835456,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Poudel dunote pasal,Bakery,Bakery,"M9QH+GPW, Dhunche Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJD1EIbE8b6zkReHFZsiLeMlY,6211271076699795832,https://www.google.com/maps/search/?api=1&query=Poudel%20dunote%20pasal&query_place_id=ChIJD1EIbE8b6zkReHFZsiLeMlY,coffee store,,5.0,1,27.688868,85.379376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sushila Kirana and Cafe,Cafe,Cafe,"M9MM+XHP, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJlXP_j0Ia6zkRWyWKjuodM-A,16155289181559072091,https://www.google.com/maps/search/?api=1&query=Sushila%20Kirana%20and%20Cafe&query_place_id=ChIJlXP_j0Ia6zkRWyWKjuodM-A,coffee store,,3.3,7,27.6849654,85.3839594,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
Sweet House,Vegetarian restaurant,Vegetarian restaurant,"M9PQ+23Q, Mills road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 980-4888812,ChIJhcUlXwAb6zkRuKyx2icALO0,17090034857136991416,https://www.google.com/maps/search/?api=1&query=Sweet%20House&query_place_id=ChIJhcUlXwAb6zkRuKyx2icALO0,vegetarian restaurant,6:10 AM to 9:30 PM,5.0,3,27.6850951,85.3877417,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Aakash sweets and chat house,Vegetarian restaurant,Vegetarian restaurant,"M9C7+PV9, Anantalingeshwar 44600, Nepal",Anantalingeshwar,44600,NP,,ChIJwQ_3YEAb6zkRN3nfbXqGYX8,9178765375945275703,https://www.google.com/maps/search/?api=1&query=Aakash%20sweets%20and%20chat%20house&query_place_id=ChIJwQ_3YEAb6zkRN3nfbXqGYX8,vegetarian restaurant,8 AM to 7:30 PM,5.0,3,27.67178,85.3647074,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Sadabahar Chowmein House,Restaurant,Restaurant,"M9PH+C5P, Dhunche Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJ-yENUkAa6zkR5ZJiq0hFDZI,10524144082650043109,https://www.google.com/maps/search/?api=1&query=Sadabahar%20Chowmein%20House&query_place_id=ChIJ-yENUkAa6zkR5ZJiq0hFDZI,vegetarian restaurant,7 AM to 7:30 PM,3.6,41,27.6860982,85.3779677,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1
Ugratara fastfood,Fast food restaurant,Fast food restaurant,"M9JG+3G9, Gaththaghar Marg, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-8727272,ChIJPZbAOmsa6zkR3S9yg-ixXz8,4566564159372799965,https://www.google.com/maps/search/?api=1&query=Ugratara%20fastfood&query_place_id=ChIJPZbAOmsa6zkR3S9yg-ixXz8,fast food,7 AM to 8 PM,3.7,9,27.680151,85.3763537,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
A2 Matka Chiya and Fastfood,Restaurant,Restaurant,"Shakhadhar chowk(way to law campus, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 974-8309262,ChIJN8CP9NUb6zkR_ngPAMaa7Uo,5399141703482308862,https://www.google.com/maps/search/?api=1&query=A2%20Matka%20Chiya%20and%20Fastfood&query_place_id=ChIJN8CP9NUb6zkR_ngPAMaa7Uo,fast food,8 AM to 8 PM,4.3,81,27.6714348,85.3859299,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
Choya Food Land,Restaurant,Restaurant,"Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 984-3230776,ChIJ_Qtmm90b6zkRpV85NL5TvGY,7402883963875319717,https://www.google.com/maps/search/?api=1&query=Choya%20Food%20Land&query_place_id=ChIJ_Qtmm90b6zkRpV85NL5TvGY,non vegetarian restaurant,,5.0,1,27.6899028,85.382321,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0
Neewaaz Restaurant With Snooker,Restaurant,Restaurant,"M9QH+GPW, Dhunche Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-8745440,ChIJnyvFOEEa6zkR9K9jXcr7xdU,15403994947059429364,https://www.google.com/maps/search/?api=1&query=Neewaaz%20Restaurant%20With%20Snooker&query_place_id=ChIJnyvFOEEa6zkR9K9jXcr7xdU,non vegetarian restaurant,7:30 AM to 10 PM,3.5,32,27.6888596,85.3793205,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1
Dhuncho Street Food Khaja Ghar,Restaurant,Restaurant,"M9QJ+J25, Dhunche Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJlSLw-n4b6zkR9gfyEE9PICo,3035513349853022198,https://www.google.com/maps/search/?api=1&query=Dhuncho%20Street%20Food%20Khaja%20Ghar&query_place_id=ChIJlSLw-n4b6zkR9gfyEE9PICo,non vegetarian restaurant,6 AM to 9 PM,3.3,7,27.6890136,85.3801206,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Three Point Restaurant and Sekuwa Ghar,Restaurant,Restaurant,"M9WH+6XF Har har mahadev, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,+977 970-5573530,ChIJ67xKIB8b6zkR6oKj_K_EOno,8807568281413321450,https://www.google.com/maps/search/?api=1&query=Three%20Point%20Restaurant%20and%20Sekuwa%20Ghar&query_place_id=ChIJ67xKIB8b6zkR6oKj_K_EOno,non vegetarian restaurant,7 AM to 9 PM,4.7,6,27.6955679,85.3799072,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0
BLUE HEAVEN RESTRO & SWIMMING POOL,Restaurant,Restaurant,"Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,+977 984-1293353,ChIJoed4pgEb6zkR8cMXElGY1Ms,14687531758725350385,https://www.google.com/maps/search/?api=1&query=BLUE%20HEAVEN%20RESTRO%20%26%20SWIMMING%20POOL&query_place_id=ChIJoed4pgEb6zkR8cMXElGY1Ms,non vegetarian restaurant,7 AM to 7 PM,3.9,48,27.6939988,85.3745735,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
The Cabaña,Restaurant,Restaurant,"M9QP+RCV, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-1167499,ChIJUdCpYCob6zkRvWPWHqpbqSA,2353513066497729469,https://www.google.com/maps/search/?api=1&query=The%20Caba%C3%B1a&query_place_id=ChIJUdCpYCob6zkRvWPWHqpbqSA,non vegetarian restaurant,9 AM to 9 PM,5.0,4,27.6896006,85.3860533,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
"Little Kitchen, Nagadesh",Restaurant,Restaurant,"M9MP+WHV, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,,NP,+977 984-3677057,ChIJqT4OUV0a6zkRfyhQU71TbuI,16316070572621572223,https://www.google.com/maps/search/?api=1&query=Little%20Kitchen%2C%20Nagadesh&query_place_id=ChIJqT4OUV0a6zkRfyhQU71TbuI,non vegetarian restaurant,7 AM to 8 PM,4.4,16,27.6848584,85.3864284,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Old Durbar Hotel,Restaurant,Restaurant,"M9MP+M63, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,,NP,,ChIJ8T0TAmga6zkRfJj3FHC4snE,8192813463667972220,https://www.google.com/maps/search/?api=1&query=Old%20Durbar%20Hotel&query_place_id=ChIJ8T0TAmga6zkRfJj3FHC4snE,non vegetarian restaurant,7 AM to 11 PM,4.4,13,27.6841311,85.3855534,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
dhunche pakha resort,Restaurant,Restaurant,"M9RP+236, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJwwwG0rgb6zkRN60Ciz0YoWo,7683449091875056951,https://www.google.com/maps/search/?api=1&query=dhunche%20pakha%20resort&query_place_id=ChIJwwwG0rgb6zkRN60Ciz0YoWo,non vegetarian restaurant,,3.0,1,27.6900487,85.3851338,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0
Kusheshwor sweets house,Breakfast restaurant,Breakfast restaurant,"M9MP+6WG, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,,NP,,ChIJr-CoQwAb6zkRjExePf_AB8E,13909298176635849868,https://www.google.com/maps/search/?api=1&query=Kusheshwor%20sweets%20house&query_place_id=ChIJr-CoQwAb6zkRjExePf_AB8E,breakfast restaurant,,0.0,0,27.6830584,85.3873146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Aveeva Cafe,Restaurant,Restaurant,"M9HX+34Q, Radhe Radhe Rd, Madhyapur Thimi, Nepal",Madhyapur Thimi,,NP,+977 970-5414630,ChIJb43MPQAb6zkRtT72wCO4dK8,12642932517636554421,https://www.google.com/maps/search/?api=1&query=Aveeva%20Cafe&query_place_id=ChIJb43MPQAb6zkRtT72wCO4dK8,breakfast restaurant,7 AM to 9 PM,5.0,9,27.6776861,85.3978895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathura Takeaway,Breakfast restaurant,Breakfast restaurant,"Bode ,08 Madhyapur Thimi, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-0139589,ChIJK4ONt3Yb6zkRPucjaKcF9Ys,10084973157130954558,https://www.google.com/maps/search/?api=1&query=Mathura%20Takeaway&query_place_id=ChIJK4ONt3Yb6zkRPucjaKcF9Ys,breakfast restaurant,6:30 AM to 8:30 PM,0.0,0,27.6890283,85.3896276,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lwaka Baka,Fast food restaurant,Fast food restaurant,"Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 974-1861840,ChIJWS0_qSEb6zkRVCABavCFVqw,12418260290137825364,https://www.google.com/maps/search/?api=1&query=Lwaka%20Baka&query_place_id=ChIJWS0_qSEb6zkRVCABavCFVqw,fast food restaurant,7 AM to 8:30 PM,4.7,3,27.6838397,85.3868701,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Chhito Mitho MoMo,Fast food restaurant,Fast food restaurant,"M9JQ+VMC, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-0002839,ChIJHVpWJwAb6zkRwr--LE9VY14,6801373660801056706,https://www.google.com/maps/search/?api=1&query=Chhito%20Mitho%20MoMo&query_place_id=ChIJHVpWJwAb6zkRwr--LE9VY14,fast food restaurant,10 AM to 9 PM,4.5,6,27.6822725,85.3890198,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dunche Donut and Chiya Pasal,Tea house,Tea house,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 980-8647119,ChIJUU8H718b6zkR5r3oXNBXLm0,7867322151486406118,https://www.google.com/maps/search/?api=1&query=Dunche%20Donut%20and%20Chiya%20Pasal&query_place_id=ChIJUU8H718b6zkR5r3oXNBXLm0,tea house,3 AM to 9 PM,0.0,0,27.6887567,85.3795417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghar Tea and Bites Since 2081,Tea house,Tea house,"Madhyapur Thimi, Nepal",Madhyapur Thimi,,NP,+977 986-9074115,ChIJV5-TUAAb6zkRupy6GBOJkzc,4004695208774769850,https://www.google.com/maps/search/?api=1&query=Ghar%20Tea%20and%20Bites%20Since%202081&query_place_id=ChIJV5-TUAAb6zkRupy6GBOJkzc,tea house,6 AM to 9 PM,4.8,6,27.6729299,85.3863708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bashuki Live Bakery, Nagadesh",Bakery,Bakery,"M9JJ+WH4, Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,44811,NP,+977 976-2108179,ChIJl6GMDwAb6zkRFTBsEDxp35c,10943581326228074517,https://www.google.com/maps/search/?api=1&query=Bashuki%20Live%20Bakery%2C%20Nagadesh&query_place_id=ChIJl6GMDwAb6zkRFTBsEDxp35c,bakery,7 AM to 8:30 PM,5.0,2,27.6822642,85.3814527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kumar Bakery and Coffee Shop,Bakery,Bakery,"Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,44811,NP,+977 1-6630495,ChIJHwoIKWYa6zkReuqUjcmkEs8,14921169701002603130,https://www.google.com/maps/search/?api=1&query=Kumar%20Bakery%20and%20Coffee%20Shop&query_place_id=ChIJHwoIKWYa6zkReuqUjcmkEs8,bakery,6 AM to 8:30 PM,4.2,48,27.6809137,85.3861548,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Live Cake Studio and Bakery,Bakery,Bakery,"Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,+977 984-9463418,ChIJGbx8kCQa6zkRyToFmLSTV6w,12418556901351307977,https://www.google.com/maps/search/?api=1&query=Live%20Cake%20Studio%20and%20Bakery&query_place_id=ChIJGbx8kCQa6zkRyToFmLSTV6w,bakery,6 AM to 9 PM,4.4,51,27.6955474,85.373484,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
MY BAKERY,Bakery,Bakery,"M9MQ+R6M, Unnamed Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 46-632061,ChIJC5YUrf4b6zkRAnm_k_SMQUQ,4918367250144000258,https://www.google.com/maps/search/?api=1&query=MY%20BAKERY&query_place_id=ChIJC5YUrf4b6zkRAnm_k_SMQUQ,bakery,,3.4,11,27.6845823,85.3880426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Star Live Bakery & Cafe,Bakery,Bakery,"M9WG+FR4, Kageshwori Manohara 7, Nepal",Kageshwori Manohara,7,NP,+977 984-4281236,ChIJL6V5NQAb6zkRqOZ-YI7AA6g,12106731941038843560,https://www.google.com/maps/search/?api=1&query=New%20Star%20Live%20Bakery%20%26%20Cafe&query_place_id=ChIJL6V5NQAb6zkRqOZ-YI7AA6g,bakery,6 AM to 9 PM,4.3,3,27.6961371,85.377084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ramesh Grocery,Bakery,Bakery,"M9PM+RCW, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJJenCvk8b6zkRVIPLea9OUNY,15442929637823054676,https://www.google.com/maps/search/?api=1&query=Ramesh%20Grocery&query_place_id=ChIJJenCvk8b6zkRVIPLea9OUNY,bakery,,0.0,0,27.6871102,85.3835787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Live bakery birendra chowk,Bakery,Bakery,"M9XF+JQX, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,+977 1-5900934,ChIJiwhgVQAb6zkRCnudboNZXME,13933109768208874250,https://www.google.com/maps/search/?api=1&query=Live%20bakery%20birendra%20chowk&query_place_id=ChIJiwhgVQAb6zkRCnudboNZXME,bakery,6 AM to 9:30 PM,5.0,1,27.6990975,85.3744338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parichaya Bakery परिचय बेकरी,Wholesale bakery,Wholesale bakery,"Gatthaghar Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 1-5639557,ChIJVz5ITxIa6zkRjsVJuc7pV-I,16309761649626695054,https://www.google.com/maps/search/?api=1&query=Parichaya%20Bakery%20%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%9A%E0%A4%AF%20%E0%A4%AC%E0%A5%87%E0%A4%95%E0%A4%B0%E0%A5%80&query_place_id=ChIJVz5ITxIa6zkRjsVJuc7pV-I,bakery,6 AM to 9 PM,4.5,42,27.6742791,85.3720911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baguette Bakery,Bakery,Bakery,"Jagatjung marg, Kathmandu 44600, Nepal",Kathmandu,44600,NP,,ChIJNZiqsEIb6zkRsmoiye5ViUM,4866515356415584946,https://www.google.com/maps/search/?api=1&query=Baguette%20Bakery&query_place_id=ChIJNZiqsEIb6zkRsmoiye5ViUM,bakery,Closed,4.2,9,27.6989739,85.3740729,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
The best bakery,Bakery,Bakery,"M9WG+9J3, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,44600,NP,+977 974-8786610,ChIJa1mnAAAb6zkR3OAIzCLl61M,6047178862289805532,https://www.google.com/maps/search/?api=1&query=The%20best%20bakery&query_place_id=ChIJa1mnAAAb6zkR3OAIzCLl61M,bakery,6 AM to 9 PM,3.0,4,27.6958976,85.3765501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sathi Bhai Dairy and Bakery Farm,Bakery,Bakery,"M9JC+39G, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJ4_U7RwAb6zkRdNXW8Qvm02A,6977173186703447412,https://www.google.com/maps/search/?api=1&query=Sathi%20Bhai%20Dairy%20and%20Bakery%20Farm&query_place_id=ChIJ4_U7RwAb6zkRdNXW8Qvm02A,bakery,,5.0,6,27.6798284,85.3713778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangasala Sports Lounge Private Limited,Sports bar,Sports bar,"Complex Chowk, Kathmandu 00977, Nepal",Kathmandu,00977,NP,+977 1-5906088,ChIJj8lCvlYb6zkRtbVEgStNNgU,375572468179711413,https://www.google.com/maps/search/?api=1&query=Rangasala%20Sports%20Lounge%20Private%20Limited&query_place_id=ChIJj8lCvlYb6zkRtbVEgStNNgU,bar,7 AM to 10 PM,4.6,29,27.697323,85.3749049,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
J B R Restro and Bar,Bar,Bar,"M9X9+P58, Kathmandu 44600, Nepal",Kathmandu,44600,NP,,ChIJL0WGJAwb6zkRMsBmjSctmtw,15896067482656882738,https://www.google.com/maps/search/?api=1&query=J%20B%20R%20Restro%20and%20Bar&query_place_id=ChIJL0WGJAwb6zkRMsBmjSctmtw,bar,,5.0,1,27.6993091,85.3679447,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"Gatthaghar-3, Bhaktapur",Bar,Bar,"chowk Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-1758878,ChIJPXVIlFob6zkRyTCjTTJStCM,2572771663139778761,https://www.google.com/maps/search/?api=1&query=Gatthaghar-3%2C%20Bhaktapur&query_place_id=ChIJPXVIlFob6zkRyTCjTTJStCM,bar,10 AM to 11 PM,5.0,1,27.673437,85.3744054,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Aafno chotu panipuri and dahipuri,Pub,Pub,"M9GF+4RV, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJgyEyHgAb6zkRU0OHeGyBr3o,8840426896430154579,https://www.google.com/maps/search/?api=1&query=Aafno%20chotu%20panipuri%20and%20dahipuri&query_place_id=ChIJgyEyHgAb6zkRU0OHeGyBr3o,pub,,5.0,1,27.6753687,85.3745365,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Prajapati Snooker & Pool House,Sports bar,Sports bar,"M9JP+XQ8, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,,ChIJv5mzxmca6zkRilAkwVzzlvg,17912772147615649930,https://www.google.com/maps/search/?api=1&query=Prajapati%20Snooker%20%26%20Pool%20House&query_place_id=ChIJv5mzxmca6zkRilAkwVzzlvg,pub,7 AM to 8 PM,2.8,16,27.6824224,85.3869475,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
Sabin Bhabuk Residence,Pub,Pub,"Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-2672929,ChIJcfzAsIEb6zkR_dm_1pj78Hw,9002972288970119677,https://www.google.com/maps/search/?api=1&query=Sabin%20Bhabuk%20Residence&query_place_id=ChIJcfzAsIEb6zkR_dm_1pj78Hw,pub,Open 24 hours,5.0,2,27.6727835,85.3742709,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Real Taste Khaja Ghar,Restaurant,Restaurant,"Gundu Chaur, Manthali, Suryabinayak, Nepal",Suryabinayak,,NP,+977 986-2845333,ChIJJQM51MoR6zkR_bBI9NOpaVU,6154637093580091645,https://www.google.com/maps/search/?api=1&query=Real%20Taste%20Khaja%20Ghar&query_place_id=ChIJJQM51MoR6zkR_bBI9NOpaVU,restaurant,6 AM to 9 PM,5.0,1,27.6475757,85.4207765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gundu chaur,Restaurant,Restaurant,"JCXC+5GX, Anantalingeshwar, Nepal",Anantalingeshwar,,NP,,ChIJz4CrPgAR6zkRVVWKFoXzieY,16612076453467149653,https://www.google.com/maps/search/?api=1&query=Gundu%20chaur&query_place_id=ChIJz4CrPgAR6zkRVVWKFoXzieY,restaurant,,4.0,1,27.647511,85.420846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Biryani house,Family restaurant,Family restaurant,"Madhyapur Thimi, Nepal",Madhyapur Thimi,,NP,+977 970-4475795,ChIJy0-KawAb6zkRTAuBZP04PZc,10897929334270528332,https://www.google.com/maps/search/?api=1&query=The%20Biryani%20house&query_place_id=ChIJy0-KawAb6zkRTAuBZP04PZc,restaurant,10 AM to 10 PM,4.9,163,27.6654493,85.3916384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
