additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Parking_Free parking lot,additionalInfo_Service options_Drive-through,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Amenities_Gender-neutral restroom,info_Parking_Free parking lot,info_Service options_Drive-through,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,,"M9XF+QVC, Birendra Marg, Kathmandu 44600, Nepal",0,0,0,0,0,Bank,Bank,4786338465533306985,Kathmandu,True,0,NP,NP,0,0,0,0,0x39eb1b1573bcb4f7:0x426c7d79ace6a869,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LPu4n2eeO6jwczLsrqvSOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.5704&pitch=0&thumbfov=100,3,,,,,,False,/g/11hdd8vvhn,en,27.6994338,85.3746301,27.6994338,85.3746301,27.6994338,85.3746301,0,Bank,Nerudo Rural Development Organization (NERUDO) Gothatar,Thapagaon,,0,False,+977 1-4991462,+97714991462,ChIJ97S8cxUb6zkRaajmrHl9bEI,ChIJ97S8cxUb6zkRaajmrHl9bEI,44600,44600,,21,4.0,0,1,0,1,0,0,0,1,2025-11-14T10:22:47.247Z,"https://www.google.com/maps/search/bank/@27.702926009243246,85.37098877360309,17z?hl=en",bank,bank,,"M9XF+QVC, Birendra Marg",,0,True,Nerudo Rural Development Organization (NERUDO) Gothatar,4,0,https://www.google.com/maps/search/?api=1&query=Nerudo%20Rural%20Development%20Organization%20(NERUDO)%20Gothatar&query_place_id=ChIJ97S8cxUb6zkRaajmrHl9bEI,0,,0.0,0,0
,,,,,"MC8H+33, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,8517825525106389531,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1aa88708ba99:0x7635652f8ab8b21b,,9:30 AM to 5 PM,https://lh3.googleusercontent.com/p/AF1QipNauAW5mAjDIrzHJ51Qx-ccl1EvrGoHAYnr-poL=w408-h306-k-no,8,,,,,,False,/g/11g9w4p7p0,en,27.6651643,85.4276832,27.6651643,85.4276832,27.6651643,85.4276832,0,Bank,गुण बचत तथा ऋण सहकारी संस्था लिमिटेड,Sipadol,Monday,9:30 AM to 5 PM,False,+977 1-6620055,+97716620055,ChIJmboIh6ga6zkRG7K4ii9lNXY,ChIJmboIh6ga6zkRG7K4ii9lNXY,44800,44800,,36,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:23:38.615Z,"https://www.google.com/maps/search/bank/@27.6654078,85.42761195,17.827550975570364z?hl=en",bank,bank,,MC8H+33,,0,False,गुण बचत तथा ऋण सहकारी संस्था लिमिटेड,,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%97%E0%A5%81%E0%A4%A3%20%E0%A4%AC%E0%A4%9A%E0%A4%A4%20%E0%A4%A4%E0%A4%A5%E0%A4%BE%20%E0%A4%8B%E0%A4%A3%20%E0%A4%B8%E0%A4%B9%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%B8%E0%A4%82%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%20%E0%A4%B2%E0%A4%BF%E0%A4%AE%E0%A4%BF%E0%A4%9F%E0%A5%87%E0%A4%A1&query_place_id=ChIJmboIh6ga6zkRG7K4ii9lNXY,0,,45.0,0,0
False,,,,True,"MCFQ+CQJ, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,63459281166607069,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb05529b313363:0xe173e147a322dd,,10 AM to 3 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSya-vLHC_I6_6NXBlrL_G4w2tqFBLb7IjqKxgF8IFBv8tb23BnXYfoeduMK6jb4xEA9tEfTBhXP8YQunsm25FWrfmYHnwU_Z0BCRN4CVbt1-b9x9g9AZ9pzMgvZrhLbEX9MagYg2Q=w408-h306-k-no,23,False,,,,True,False,/g/11dylszkxf,en,27.6735949,85.439405,27.6735949,85.439405,27.6735949,85.439405,0,Bank,"Siddhartha Bank Ltd. Kamalbinayak, Chyamhasingh Branch",,Monday,10 AM to 3 PM,False,+977 1-6620380,+97716620380,ChIJYzMxm1IF6zkR3SKjR-Fz4QA,ChIJYzMxm1IF6zkR3SKjR-Fz4QA,44800,44800,,4,3.7,0,30,0,0,0,0,0,30,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,"MCFQ+CQJ, Jagati-KamalBinayak Rd",सिद्धार्थ बैङ्क,0,False,"Siddhartha Bank Ltd. Kamalbinayak, Chyamhasingh Branch",3.7,0,https://www.google.com/maps/search/?api=1&query=Siddhartha%20Bank%20Ltd.%20Kamalbinayak%2C%20Chyamhasingh%20Branch&query_place_id=ChIJYzMxm1IF6zkR3SKjR-Fz4QA,0,,29.0,1,0
,,,,True,"MCHQ+559 Nagarkot Bus Park, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,14161619195067890562,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ab014694089:0xc4882da05e5ffb82,,9:30 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLvAhEy8AiHIfXEki0R5qi8ZyovIIZUX5f9xEnJF4h-oYWIE5njP6zealJ7Ansfk-bllpD8UzWRbsVFjpb_MpMSwOHHTfIxLVl_tBVrVfWXelhUWEbcPDoRoz5ltHKHQ7pFnhCdQ=w408-h306-k-no,4,,,,,True,False,/g/11f4plr_7x,en,27.6779053,85.4379807,27.6779053,85.4379807,27.6779053,85.4379807,0,Bank,Muktinath Bikas Bank Limited,,Monday,9:30 AM to 4 PM,False,+977 1-6620920,+97716620920,ChIJiUBpFLAa6zkRgvtfXqAtiMQ,ChIJiUBpFLAa6zkRgvtfXqAtiMQ,44800,44800,,6,3.2,0,6,0,0,0,0,0,6,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,"MCHQ+559 Nagarkot Bus Park, Jagati-KamalBinayak Rd",,0,False,Muktinath Bikas Bank Limited,3.2,0,https://www.google.com/maps/search/?api=1&query=Muktinath%20Bikas%20Bank%20Limited&query_place_id=ChIJiUBpFLAa6zkRgvtfXqAtiMQ,0,http://muktinathbank.com.np/,39.0,0,0
,,,,,"MCFQ+37V, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,11809846766559635570,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb0502cdb91d31:0xa3e501101c952872,,10 AM to 5:44 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyu3zh8Y2DSoZjZJ0pdTtTtXg243HpaGq3xPOie1DrIWl6U1HaItH1GYGo9Tq8hJBG0AFS5Omy2ja05GHhwdRedrmFfOU_IYqijRti2JkCFaoBxTAkOYbeTGJBjrBBbSRD72kt7A=w408-h544-k-no,11,,,,,,False,/g/11s99httq5,en,27.6725038,85.4380771,27.6725038,85.4380771,27.6725038,85.4380771,0,Bank,Prime Bank Chyamasingh Bhaktapur,,Monday,10 AM to 5:44 PM,False,,,ChIJMR25zQIF6zkRciiVHBAB5aM,ChIJMR25zQIF6zkRciiVHBAB5aM,44800,44800,,12,3.0,0,2,0,0,0,0,0,2,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,MCFQ+37V,प्राइम बैङ्क च्यामासिङ,0,False,Prime Bank Chyamasingh Bhaktapur,3,0,https://www.google.com/maps/search/?api=1&query=Prime%20Bank%20Chyamasingh%20Bhaktapur&query_place_id=ChIJMR25zQIF6zkRciiVHBAB5aM,0,,46.4,0,0
,,,,True,"MCHQ+24W, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,1009481651210760956,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb05ae7baa1f7d:0xe0266369bb132fc,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzD1u4jH_AOyN2Ur6QeXgIDpjIBDBpu7MPWLmZxdbsEmQ3Iu9-95qvkhHRaCePPTEn73gj3uygDAtM3T-MZ89kiSbAKOZyO6X0jBWGm7MBInHWJYRXHD8BNoSU-_v0d9qu4VYS=w408-h306-k-no,8,,,,,True,False,/g/11g4blb5kx,en,27.6776007,85.4378384,27.6776007,85.4378384,27.6776007,85.4378384,0,Bank,Mahalaxmi Bikas Bank Limited,,,0,False,,,ChIJfR-qe64F6zkR_DKxmzZmAg4,ChIJfR-qe64F6zkR_DKxmzZmAg4,,,,13,2.5,0,4,0,0,0,0,0,4,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,MCHQ+24W,,0,False,Mahalaxmi Bikas Bank Limited,2.5,0,https://www.google.com/maps/search/?api=1&query=Mahalaxmi%20Bikas%20Bank%20Limited&query_place_id=ChIJfR-qe64F6zkR_DKxmzZmAg4,0,,0.0,0,0
,,,,True,"MCHQ+5FG, Nagarkot Buspark, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,3156620741177469417,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb055a84637b85:0x2bce91d6f08369e9,,10 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D9ALgp5BFgHlQjjF7QGiKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.585045&pitch=0&thumbfov=100,1,,,,,True,False,/g/11nrxv_m10,en,27.6779441,85.4387091,27.6779441,85.4387091,27.6779441,85.4387091,0,Bank,National Cooperative Bank Limited,,Monday,10 AM to 5 PM,False,+977 1-6620505,+97716620505,ChIJhXtjhFoF6zkR6WmD8NaRzis,ChIJhXtjhFoF6zkR6WmD8NaRzis,44800,44800,,14,5.0,0,1,0,0,0,0,0,1,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,"MCHQ+5FG, Nagarkot Buspark, Jagati-KamalBinayak Rd",राष्ट्रिय सहकारी बैँक लिमिटेड,0,False,National Cooperative Bank Limited,5,0,https://www.google.com/maps/search/?api=1&query=National%20Cooperative%20Bank%20Limited&query_place_id=ChIJhXtjhFoF6zkR6WmD8NaRzis,0,http://ncbl.coop/,42.0,0,0
,,,,True,"MCHQ+36P, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,15189968081309895180,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb057bfaf98343:0xd2cd9b7d73ff8a0c,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUYdRbtlVMZqwkisrTr3s_Aa-CFePa2aEjVUGBIY33uH0-HhvlIX36bi5nMiVX43kbv9P5Uco7ezr5GltAF418-RVEML7ykxKpI8Pen4IvhLnrg0XSt74RIbnaKfzKkXm-XwbG=w408-h544-k-no,3,,,,,True,False,/g/11g4c5k7y9,en,27.6777106,85.4380782,27.6777106,85.4380782,27.6777106,85.4380782,0,Bank,NIC Asia Bank ATM,,,0,False,,,ChIJQ4P5-nsF6zkRDIr_c32bzdI,ChIJQ4P5-nsF6zkRDIr_c32bzdI,,,,16,5.0,0,2,0,0,0,0,0,2,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,MCHQ+36P,,0,False,NIC Asia Bank ATM,5,0,https://www.google.com/maps/search/?api=1&query=NIC%20Asia%20Bank%20ATM&query_place_id=ChIJQ4P5-nsF6zkRDIr_c32bzdI,0,,0.0,0,0
False,,,,True,"MCFQ+FW6, Garud Kundal Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,10657802360673882146,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb0552c45b772d:0x93e81ec792495022,,9:30 AM to 5:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsNhCBNGhCQgJubWwEcKx2y-rejNuLGKCXeg5ok2P28cu4G8pRnqZ5y5WbhX-Te-tV9TYm_h_TrM5OCOpNZYttNG1WKAgpJ0TKzBxQ1Ll8ckpp2X_CTfKR-kEtwuHcN9kX7Sk2=w480-h240-k-no,10,False,,,,True,False,/g/11bbwlj6mb,en,27.6736591,85.4397548,27.6736591,85.4397548,27.6736591,85.4397548,0,Bank,Central Finance Ltd.,,Monday,9:30 AM to 5:30 PM,False,+977 1-6618472,+97716618472,ChIJLXdbxFIF6zkRIlBJksce6JM,ChIJLXdbxFIF6zkRIlBJksce6JM,44800,44800,,17,3.7,0,7,0,0,0,0,0,7,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,"MCFQ+FW6, Garud Kundal Road",सेन्ट्रल फाईनान्स लिमिटेड,0,False,Central Finance Ltd.,3.7,0,https://www.google.com/maps/search/?api=1&query=Central%20Finance%20Ltd.&query_place_id=ChIJLXdbxFIF6zkRIlBJksce6JM,0,http://www.centralfinance.com.np/,40.0,1,0
,True,,,True,"MCFQ+RJ8, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,3553908599131194096,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb054d614269bf:0x3152050a9f6bc2f0,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mlZg79xVzkUSY6Kg28BGMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.6784&pitch=0&thumbfov=100,2,,True,,,True,False,/g/11c2l40qpm,en,27.6745358,85.4390908,27.6745358,85.4390908,27.6745358,85.4390908,0,Bank,Bhaktapur Bachat,,,0,False,,,ChIJv2lCYU0F6zkR8MJrnwoFUjE,ChIJv2lCYU0F6zkR8MJrnwoFUjE,44800,44800,,19,3.8,0,9,0,0,0,0,0,9,2025-11-14T08:26:32.982Z,"https://www.google.com/maps/search/bank/@27.67530454090198,85.4386817269883,17z?hl=en",bank,bank,,MCFQ+RJ8,भक्तपुर बचत,0,False,Bhaktapur Bachat,3.8,0,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Bachat&query_place_id=ChIJv2lCYU0F6zkR8MJrnwoFUjE,0,,0.0,0,0
,,,,True,"101 Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,3036984581490133031,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b90c830107d:0x2a258962e00ec827,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyz40nm0eIx0DloxA2mZickFl73dTEbPK73btYGjBw_hkWAQ1W2JaLw4mHUJ25HcGA6_eC6AahDhkTnM4CcGSMWhVnYV_EIsc0jk0VKt_IZpMDNthDbe3EXrchGRsErjOQOBzt-=w408-h544-k-no,9,,,,,True,False,/g/11gy5036vy,en,27.6656426,85.4298249,27.6656426,85.4298249,27.6656426,85.4298249,0,Bank,प्राइम कमर्सियल बैंक लिमिटेड,,,0,False,,,ChIJfRAwyJAb6zkRJ8gO4GKJJSo,ChIJfRAwyJAb6zkRJ8gO4GKJJSo,44800,44800,,8,3.3,0,6,0,0,0,0,0,6,2025-11-14T08:26:43.547Z,"https://www.google.com/maps/search/bank/@27.660086377294068,85.4386817269883,17z?hl=en",bank,bank,,101 Araniko Highway,Prime Commercial Bank Limited,0,False,प्राइम कमर्सियल बैंक लिमिटेड,3.3,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%AE%20%E0%A4%95%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%B8%E0%A4%BF%E0%A4%AF%E0%A4%B2%20%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95%20%E0%A4%B2%E0%A4%BF%E0%A4%AE%E0%A4%BF%E0%A4%9F%E0%A5%87%E0%A4%A1&query_place_id=ChIJfRAwyJAb6zkRJ8gO4GKJJSo,0,,0.0,0,0
,,,,True,"near yatayat office, Chowk Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,10946679527965652979,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1bfc1b11641d:0x97ea6b085e6ef7f3,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNEr-va-M_O1lh0mhxKwb8M5p0YRi5A1P5mtBA2XHreYByEcWF08RCM9TT2YXxmmFAzbq3yVFrjXSGOr7aYZ7o0WCN7l1vyj6siRuz_Zlmowp8sbFPGOTzAdlvogfxoe7bQ8TuuA=w408-h544-k-no,7,,,,,True,False,/g/11s4h3j52w,en,27.6684141,85.4371154,27.6684141,85.4371154,27.6684141,85.4371154,0,Bank,Kumari Bank,,,0,False,,,ChIJHWQRG_wb6zkR8_duXghr6pc,ChIJHWQRG_wb6zkR8_duXghr6pc,,,,10,2.3,0,3,0,0,0,0,0,3,2025-11-14T08:26:43.547Z,"https://www.google.com/maps/search/bank/@27.660086377294068,85.4386817269883,17z?hl=en",bank,bank,,"near yatayat office, Chowk Jagati-KamalBinayak Rd",,0,False,Kumari Bank,2.3,0,https://www.google.com/maps/search/?api=1&query=Kumari%20Bank&query_place_id=ChIJHWQRG_wb6zkR8_duXghr6pc,0,,0.0,0,0
,,,,,"MC8P+MFC, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,8148936680295870793,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b0078708f51:0x7116d6bc5e2fb149,,9:45 AM to 4:30 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uOXMFyc0b7nxL9UxmAOEcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.055656653&pitch=0&thumbfov=100,1,,,,,,False,/g/11wtqkkcfq,en,27.6666607,85.4361769,27.6666607,85.4361769,27.6666607,85.4361769,0,Bank,Kamana sewa bikas bank,,Monday,9:45 AM to 4:30 PM,False,,,ChIJUY9weAAb6zkRSbEvXrzWFnE,ChIJUY9weAAb6zkRSbEvXrzWFnE,44800,44800,,15,4.0,0,1,0,0,0,0,0,1,2025-11-14T08:26:43.547Z,"https://www.google.com/maps/search/bank/@27.660086377294068,85.4386817269883,17z?hl=en",bank,bank,,"MC8P+MFC, Araniko Highway",,0,False,Kamana sewa bikas bank,4,0,https://www.google.com/maps/search/?api=1&query=Kamana%20sewa%20bikas%20bank&query_place_id=ChIJUY9weAAb6zkRSbEvXrzWFnE,0,,40.5,0,0
,,,,True,"MCC5+HP7, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,11767776483174591471,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa639dba6eb:0xa34f8a5cf3d12bef,,10 AM to 3 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzO0tygP85Engc2SPTxSUoS2MdnE-Q7iLI5EYbzbIikbUfHuX-DgaFiQsWCVRjsrrGbekWUDLx337SmqrjI-tD6JwWceqCOYHyiRs9Z4VjzoIflPWN_LUiH91y7B5S5O3yiVwjHYA=w408-h306-k-no,31,,,,,True,False,/g/1tz74cxn,en,27.671412,85.4092883,27.671412,85.4092883,27.671412,85.4092883,0,Bank,Nepal SBI Bank Ltd.,SallaGhari,Monday,10 AM to 3 PM,False,+977 1-6619386,+97716619386,ChIJ66bbOaYa6zkR7yvR81yKT6M,ChIJ66bbOaYa6zkR7yvR81yKT6M,44800,44800,,1,3.3,0,32,0,0,0,0,0,32,2025-11-14T08:26:52.794Z,"https://www.google.com/maps/search/bank/@27.667695459098024,85.40431827301171,17z?hl=en",bank,bank,,"MCC5+HP7, Araniko Highway",नेपाल एसबीआई बैंक लिमिटेड,0,False,Nepal SBI Bank Ltd.,3.3,0,https://www.google.com/maps/search/?api=1&query=Nepal%20SBI%20Bank%20Ltd.&query_place_id=ChIJ66bbOaYa6zkR7yvR81yKT6M,0,,28.0,0,0
False,,,,True,"MC96+X3C, Araniko Highway, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,1678355189062924056,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1a9bb3f85a37:0x174ab726f3077718,,10 AM to 3:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxaTbWaK7tsBB0dxoVFcSnuw1URzqFMg_jiMTeuzJNe8L8kUdaspqqn39YF-daW2CJVXzujMgqBgE0vDKcudJj-Z3ePuWdWHxqKeOi-lP1bJfnER6i3Ns651AHyaIETgFeX3pzn=w408-h306-k-no,7,False,,,,True,False,/g/11b6s8cnzt,en,27.66993,85.4101356,27.66993,85.4101356,27.66993,85.4101356,0,Bank,Nabil Bank Limited - Bhaktapur Branch,Katunje,Monday,10 AM to 3:30 PM,False,+977 1-6613170,+97716613170,ChIJN1r4s5sa6zkRGHcH8ya3Shc,ChIJN1r4s5sa6zkRGHcH8ya3Shc,44800,44800,,2,2.9,0,14,0,0,0,0,0,14,2025-11-14T08:26:52.794Z,"https://www.google.com/maps/search/bank/@27.667695459098024,85.40431827301171,17z?hl=en",bank,bank,,"MC96+X3C, Araniko Highway",नबिल बैंक लिमिटेड - भक्तपुर शाखा,0,False,Nabil Bank Limited - Bhaktapur Branch,2.9,0,https://www.google.com/maps/search/?api=1&query=Nabil%20Bank%20Limited%20-%20Bhaktapur%20Branch&query_place_id=ChIJN1r4s5sa6zkRGHcH8ya3Shc,0,,33.0,1,0
,,,,True,"MCC5+JPW, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,13807420612122615883,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1a9a8a69d4a9:0xbf9dcfe451f9a04b,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzm-mogrMI7fY6f74nNeLD5ul7q7BTJmGZIQkaKjsq0RfsZUYE2lRsusP_jdrdrzlTlCwx4hQgbEFHQWZgZO6CVCf5b181Vb0UnwBUdEOam-JoYBeP-huU1OqvA7mZgk5H1kPJr=w408-h306-k-no,17,,,,,True,False,/g/11b6qjmhnv,en,27.6716123,85.4093394,27.6716123,85.4093394,27.6716123,85.4093394,0,Bank,"Laxmi Sunrise Bank, Sallaghari Branch",SallaGhari,Monday,10 AM to 4 PM,False,+977 1-6618302,+97716618302,ChIJqdRpipoa6zkRS6D5UeTPnb8,ChIJqdRpipoa6zkRS6D5UeTPnb8,44800,44800,,3,3.4,0,21,0,0,0,0,0,21,2025-11-14T08:26:52.794Z,"https://www.google.com/maps/search/bank/@27.667695459098024,85.40431827301171,17z?hl=en",bank,bank,,"MCC5+JPW, Araniko Highway","लक्ष्मी सनराइज बैंक, सल्लाघारी",0,False,"Laxmi Sunrise Bank, Sallaghari Branch",3.4,0,https://www.google.com/maps/search/?api=1&query=Laxmi%20Sunrise%20Bank%2C%20Sallaghari%20Branch&query_place_id=ChIJqdRpipoa6zkRS6D5UeTPnb8,0,,34.0,0,0
,,,,True,"MCC6+65G, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,2688085103380088250,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b22f4860d37:0x254dff28d0fd45ba,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b844ONVurSnr84LNcML-hA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.834385&pitch=0&thumbfov=100,2,,,,,True,False,/g/11s46rh3rp,en,27.6705506,85.410454,27.6705506,85.410454,27.6705506,85.410454,0,Bank,Prime Commercial Bank Ltd.,,,0,False,,,ChIJNw2G9CIb6zkRukX90Cj_TSU,ChIJNw2G9CIb6zkRukX90Cj_TSU,,,,4,2.3,0,3,0,0,0,0,0,3,2025-11-14T08:26:52.794Z,"https://www.google.com/maps/search/bank/@27.667695459098024,85.40431827301171,17z?hl=en",bank,bank,,MCC6+65G,,0,False,Prime Commercial Bank Ltd.,2.3,0,https://www.google.com/maps/search/?api=1&query=Prime%20Commercial%20Bank%20Ltd.&query_place_id=ChIJNw2G9CIb6zkRukX90Cj_TSU,0,,0.0,0,0
,,,,True,"MCH5+GCR, Changunarayan 44800, Nepal",0,0,0,0,0,Bank,Bank,10291455127023258016,Changunarayan,True,0,NP,NP,0,0,0,0,0x39eb1be4b5815b1b:0x8ed297e95c1809a0,,10 AM to 3 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOA35J3A47ktiZac8DDfKrbjfmBWPFainINTSl9hO3cs5UT2j34O-FGOij7Av0TWpFcgsev6BMkhXHSKYKGzexlYxfmYu9TEqglhvV0gqMDCMqc1scX7x2C6qt6-G5ftO3dJBH=w408-h306-k-no,12,,,,,True,False,/g/11td9j94kj,en,27.6786722,85.4087069,27.6786722,85.4087069,27.6786722,85.4087069,0,Bank,Nabil Bank Duwakot Branch,Duwakot,Monday,10 AM to 3 PM,False,,,ChIJG1uBteQb6zkRoAkYXOmX0o4,ChIJG1uBteQb6zkRoAkYXOmX0o4,44800,44800,,9,2.3,0,16,0,0,0,0,0,16,2025-11-14T08:26:52.794Z,"https://www.google.com/maps/search/bank/@27.667695459098024,85.40431827301171,17z?hl=en",bank,bank,,MCH5+GCR,,0,False,Nabil Bank Duwakot Branch,2.3,0,https://www.google.com/maps/search/?api=1&query=Nabil%20Bank%20Duwakot%20Branch&query_place_id=ChIJG1uBteQb6zkRoAkYXOmX0o4,0,,38.0,0,0
