name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,wifi,casual,family_friendly,tourists,cash_only,wheelchair_accessible_entrance
Yunisha Bhojanalay and Mo:Mo: Center,Restaurant,Restaurant,Restaurant,"M9FP+694, Araniko Highway, Madhyapur Thimi 44800, Nepal","M9FP+694, Araniko Highway",,Madhyapur Thimi,,44800,NP,27.6730145,85.3859484,,,,ChIJ3f86VmUa6zkRGHwdMQSOFFc,ChIJ3f86VmUa6zkRGHwdMQSOFFc,31,4.0,8,77.0,9 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG3ZcpaoTQUJScVRXhquBvrUdpzenY6in-zKIENhg44VCml-FulNpZhpYQqniFPJl-P9KYt0pN5m9liq0X4tlC09b3S_PpCHcjXm8XQeK3NaK0sispXxb-hwkLDuVyOfTzoS7pkx3y7KAAQeY-I5xqtdDuc_vlyuTnvejSmudYFXoLTNrUXRIcmqhiuQyfbbj4wSOQ=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hospital canteen,Restaurant,Restaurant,Restaurant,"M9CQ+W54, Biruwa Road, Madhyapur Thimi, Nepal","M9CQ+W54, Biruwa Road",,Madhyapur Thimi,,,NP,27.6722508,85.3879495,,,,ChIJfQn_iokb6zkRKNsuZ6ZOqW4,ChIJfQn_iokb6zkRKNsuZ6ZOqW4,32,5.0,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IxRo5NgiswWzS5WOMjtjYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.22224&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best Kuboos Rolls & Restro,Restaurant,Restaurant,Restaurant,"Madhyapur Thimi 44800, Nepal",,,Madhyapur Thimi,,44800,NP,27.6731679,85.3867754,+977 984-7490263,+9779847490263,,ChIJh0Y-e6sb6zkRuZM294pAYxk,ChIJh0Y-e6sb6zkRuZM294pAYxk,34,3.3,16,85.5,8 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRfNmStjoY94-C56xLX6B0DepXlDYsXJXhGMmKL79AdeLryacjhuQe9lK29EKmMTyx48GKJNy9-H50Id_sScJFA2gVOqwjP5LKUFdbmTAIF2MoZENCtnB5EkmsMhqrwkCt-9w=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chautari chiya adda,Coffee shop,Coffee shop,Coffee shop,"MCJ6+J5V, Changunarayan 44800, Nepal",MCJ6+J5V,Duwakot,Changunarayan,,44800,NP,27.6816716,85.4104162,+977 986-7071268,+9779867071268,,ChIJ_1iHQwAb6zkRPZJBhgOiFfE,ChIJ_1iHQwAb6zkRPZJBhgOiFfE,14,4.9,7,101.5,7 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmidS-e5Am20kftAn5qav7yFKGjIOx4Tc5tfrksyW8FFtYRgc4hdlf3hnGqyIuWeIUDF-7hxNKrkuxqZkmJ9q_45eGbFXWI6FzUCOz1vv1iuD7jul-0mT9DxdztPzpBGXDCRTNWw=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel family and restro,Restaurant,Restaurant,Restaurant,"PF29+79, Changunarayan 44600, Nepal",PF29+79,Kharipati,Changunarayan,,,NP,27.7006163,85.4684994,+977 980-8088514,+9779808088514,,ChIJffW51NsF6zkRCYh4TBoIqZQ,ChIJffW51NsF6zkRCYh4TBoIqZQ,23,5.0,2,0.0,0,False,True,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1ynxz1JxflR6BMUk96S7eJaf9dyGCJLMFK4PCghAcA2ZLNb-NVvUEvtW3sam6Lm3XpgH1nsCXldhNxeAdfYfC30WW-NBG5YRMN4lV43v2RaiKpmLyKWwqrJYNU5LlbeD82SaFqg=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasa Cake House,Bakery,Bakery,Bakery,"MCGJ+W9V, Bhaktapur 44800, Nepal",MCGJ+W9V,,Bhaktapur,,44800,NP,27.6773635,85.4309337,+977 986-0171022,+9779860171022,,ChIJ87xHw84b6zkR31sKnf-eoWE,ChIJ87xHw84b6zkR31sKnf-eoWE,26,0.0,0,84.0,7 AM to 7 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3u4FAf21Ape4DjH3zq5CgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.07373&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
target,Bar,Bar,Bar,"MFWC+4QR, Mahamanjushree Nagarkot, Nepal",MFWC+4QR,Bageshwori,Mahamanjushree Nagarkot,,,NP,27.6953509,85.4718954,,,,ChIJ9dAoMvwF6zkRQsFphcNfVxs,ChIJ9dAoMvwF6zkRQsFphcNfVxs,1,5.0,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZmobFCiV6e21Kxmz_mpUfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.90215&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aabsar khaja ghar,Restaurant,Restaurant,Restaurant,"MFW7+9M7 Subidhanagar Bus Stand, Subidhanagar Rd, Mahamanjushree Nagarkot, Nepal","MFW7+9M7 Subidhanagar Bus Stand, Subidhanagar Rd",Kharipati,Mahamanjushree Nagarkot,,,NP,27.695915,85.4641851,,,,ChIJqTZ9fSoF6zkRA-uCpPg5pe8,ChIJqTZ9fSoF6zkRA-uCpPg5pe8,4,5.0,3,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0v7lZKNVeW8jnExEWq0kiBaO6fM7m7bbbw-2qb1i9-ZmOwI8hfjqqBY3Ml8WfWC-B5ZIz1SFnEgKTcNa4OmMNB9sQz6gzNNcMFYJw5F_wzbTDoaaT9YhWAeCHoIynllh3M13q9pX-ltnm=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roadside Restro & Cafe,Restaurant,Restaurant,Restaurant,"Subidhanagar Rd, Mahamanjushree Nagarkot 44804, Nepal",Subidhanagar Rd,Kharipati,Mahamanjushree Nagarkot,,44804,NP,27.696253,85.4651164,+977 984-3159195,+9779843159195,,ChIJrVR-MzwF6zkRcRlekqevnhQ,ChIJrVR-MzwF6zkRcRlekqevnhQ,14,0.0,0,101.0,7 AM to 9:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GKQ_LOE187D-fhyAzXi0tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.24294&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duwakot chiya chautari,Tea store,Tea store,Tea store,"MCJ5+P95, Changunarayan 44800, Nepal",MCJ5+P95,Duwakot,Changunarayan,,,NP,27.6816938,85.4103897,,,,ChIJF3hQFwAb6zkRJ3T2XFkGaEk,ChIJF3hQFwAb6zkRJ3T2XFkGaEk,13,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lDNfYNwh4Rl8oSZ3qRbF_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.571175&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabina mine market,Cafe,Cafe,Cafe,"VDC Office-Sudal, Unnamed Road, Mahamanjushree Nagarkot 44812, Nepal","VDC Office-Sudal, Unnamed Road",Sudal,Mahamanjushree Nagarkot,,44812,NP,27.6865012,85.4806951,+977 984-9043910,+9779849043910,,ChIJ4S8wDw8F6zkRliDkUPz4rMg,ChIJ4S8wDw8F6zkRliDkUPz4rMg,7,0.0,0,105.0,5 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhEMiAuGKBjXLyof35yXOkOFtwg5vV9irIkd5kC8IDfg763WmNvGGk4r0D-PnN-a7223pItm74h7gzNvajubybAluWqlvrnzToO43svoB4mSNn3ly8p0eV1ZZ5ALHUm9pVf8Tx=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakura resort,Bed & breakfast,Bed & breakfast,Bed & breakfast,"MF62+7F7, Bhaktapur, Nepal",MF62+7F7,Nangkhel,Bhaktapur,,,NP,27.6606679,85.4511609,+977 985-1205355,+9779851205355,,ChIJdaKzGAAb6zkRigiCpdtV1-8,ChIJdaKzGAAb6zkRigiCpdtV1-8,21,4.8,5,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwS7bRg87mtTYUigQpdE_TlvCUqXp4022fj0Cy1N-Uyd49C2qDmwL2cvORm-Yg8eW38_11ymKjEXYi3HI30A-tv8YBQESfAVFwGpAmaPQFlaq_uhRK3SbzrZVCyKhc8Hcj8tdHt=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIREWOOD SEKUWA PALACE,Restaurant,Restaurant,Restaurant,"Madhyapur Thimi, Nepal",,Balkot,Madhyapur Thimi,,,NP,27.6697901,85.385248,+977 984-9445260,+9779849445260,https://g.page/firewood-sekuwa-palace?gm,ChIJ_aiUoNwb6zkRbJDFJYIHH7I,ChIJ_aiUoNwb6zkRbJDFJYIHH7I,11,4.4,171,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-3Yq3FmwyD-OdfaXtpdCUplNszGR-a6eghapPrpEl5h1PIc6ia7L_nDWNNQr1hw_jwXJcr4bB1HdEWSuQTHM_ULAxNOfjwe0yjZCqGw2PGrYxfav07dZ3sTTgYFU79t5xUd3Z=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daura Thakali Bhaktapur,Family restaurant,Family restaurant,Family restaurant,"M9FR+V76, Madhyapur Thimi, Nepal",M9FR+V76,,Madhyapur Thimi,,,NP,27.6748427,85.3907559,+977 970-9088520,+9779709088520,,ChIJy06OYQAb6zkRCgsH-AlvpoE,ChIJy06OYQAb6zkRCgsH-AlvpoE,2,4.5,52,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxt8PgeTyEJTy4L9eVsSNDvwbePA0j9OxjM5aFdEK4n9FmGYETv9a-4lk9ocKNERSIHROefZOKdqYf1sQHuANsgMWdhJegiVVEzlcMQocjglmaoovZLMNLEa8cZQtxpWN99ZI_gwX01DfJK=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divyashwori Guest House & Restaurant,Restaurant,Restaurant,Restaurant,"Araniko Highway, Madhyapur Thimi 44800, Nepal",Araniko Highway,,Madhyapur Thimi,,44800,NP,27.676267,85.3880049,+977 984-1230450,+9779841230450,,ChIJa0ElsGUa6zkR6Mwmbs5bsPs,ChIJa0ElsGUa6zkR6Mwmbs5bsPs,9,3.9,33,0.0,0,False,False,,https://lh3.googleusercontent.com/p/AF1QipPsIaA66-6tYtgd5AYArX5L4ikDsMxMdiMqRLa3=w408-h570-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEWA Resturant,Family restaurant,Family restaurant,Family restaurant,"M9MQ+X32, Madhyapur Thimi 44600, Nepal",M9MQ+X32,,Madhyapur Thimi,,44600,NP,27.684881,85.3876516,+977 1-6632726,+97716632726,,ChIJFaeNFKYb6zkR-rRN3kcxVns,ChIJFaeNFKYb6zkR-rRN3kcxVns,11,3.6,14,91.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjhY9vToru2PD_OwUe4m6ViH_Mn36X2raKodeJlkyrG-0WqBzTlk9G33j_f0HvJ9_cCuwxKIEpS61Z96kfWiJyHZOo17bMGzmjXKZlJl5ssnW7SKtqCWNWN4ZJmAXZWIs2YoSksw=w408-h883-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAJ GANESH CAFE AND KHAJA GHAR,Restaurant,Restaurant,Restaurant,"M9GP+W5, Madhyapur Thimi 44600, Nepal",M9GP+W5,,Madhyapur Thimi,,44600,NP,27.6773662,85.3855139,,,,ChIJZS3Z3DMb6zkRJG9e4Y-mtHI,ChIJZS3Z3DMb6zkRJG9e4Y-mtHI,20,0.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxl5eeVGSrLCeWY7O4ljIrREbhxrpN8ilRRJyYvVZMNCd1wgkPdvmUW_MIQ0o-bSZBu1aP_q3apcGsxf2RiJ3Oc6b7wDa6JoGrXUZijVd7Uz0jXELZsDeQA7c29KuhJWp-PxIpzlQ=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranjeet Chatpate Panipuri,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M9FP+PVX, Madhyapur Thimi, Nepal",M9FP+PVX,,Madhyapur Thimi,,,NP,27.674505,85.3873503,,,,ChIJLw5HAkUb6zkRFg1YTtuvALE,ChIJLw5HAkUb6zkRFg1YTtuvALE,18,4.3,4,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGygHEpCttQZ2DLSErRP5nWdM_ByKe7xVA0KEZ1h-QnTcejnG1WGaedX1hMH7DUqzkzDaD_-qBoYEyON8nUT37jAGrVkv2mPYLLdu1u11Rj4-8S_ukp57vtrpVov281_hQvpto=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.....,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M9FP+95P, Madhyapur Thimi, Nepal",M9FP+95P,,Madhyapur Thimi,,,NP,27.6735042,85.3854631,+977 984-1297490,+9779841297490,,ChIJ0faNZQEb6zkRftoK0QQ9cYU,ChIJ0faNZQEb6zkRftoK0QQ9cYU,19,3.7,19,70.0,11 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqjcq4fOdEKJyHj-IKz3ndDJLDH82ZWcPoCB7Wk_CCAnE8S6_olBTldfJUwPOQ2Vfq36Nak_scWCLatUevEmgwq2mfHInz69oiE3YuSasP_FQJ6i0Zp-_EVofPHMj-kFHElrJjBQ=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NigooPukhoo Restro,Restaurant,Restaurant,Restaurant,"M9HP+58W, Madhyapur Thimi 44600, Nepal",M9HP+58W,,Madhyapur Thimi,,,NP,27.6779848,85.3858299,+977 976-8726506,+9779768726506,,ChIJ-5GgvC4b6zkRq_UYpVW5XcA,ChIJ-5GgvC4b6zkRq_UYpVW5XcA,3,4.3,29,94.5,8 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3-SLv5ffjm9NthQXxtbgsu50fazSh2F23FAdo4UBhy2HNLyAEy6C_8evrZU0asb6ZXHN6YlRYL7My7FsSA_bTGad7uWfZzgEVTlklRyPogRGy7RqdXKVJAlDPNdi4lxAzWO2-_g=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarkar Newa Khaja Ghar,Restaurant,Restaurant,Restaurant,"M9JP+485, Madhyapur Thimi 44600, Nepal",M9JP+485,,Madhyapur Thimi,,44600,NP,27.6802712,85.3858719,,,,ChIJl13rnWga6zkRn5W0LMfptqc,ChIJl13rnWga6zkRn5W0LMfptqc,4,5.0,2,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uT6F6mvwL8SaRsTFrqoGCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.694&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newa Nasa Chhey,Restaurant,Restaurant,Restaurant,"Madhyapur Thimi 44800, Nepal",,Duipokhari,Madhyapur Thimi,,44800,NP,27.678597,85.3856256,,,,ChIJxeg5IGYa6zkRPm_NbpNWKrg,ChIJxeg5IGYa6zkRPm_NbpNWKrg,5,4.2,61,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyemGyu--RYThqYZ304Aww1mqONI761lIQm-UmSjeBDxYNa-owkPgHhDwNYy_e8hTNNdOK6pivTQsLmQeD0bEHyxM1xRK1cN0OgMvgbu-SJ6fUE9tbcVEO55FgkHf-WZ1Lq9Kvt=w520-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajendra Khaja Ghar,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M9JP+2JX, Tahanani Road, Madhyapur Thimi 44800, Nepal","M9JP+2JX, Tahanani Road",,Madhyapur Thimi,,44800,NP,27.680102,85.3866159,,,,ChIJFSzKPGYa6zkR_JlP4G5rYp0,ChIJFSzKPGYa6zkR_JlP4G5rYp0,10,5.0,1,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGWlwQHLTTXdwf9KwtGsIBr3hdyJ-yOwuAW9OWBawqTbnwxtAAOq1wU-QIG-nUS1d_upu3evDoLEYA2xiX4XhKKp_iWvtJr4-c3UezptI4SUpp8Ad8AGErooVWgNtR7STwvoYTUCKSbotNkEuAoSfxepfR3x1YsUnSKUj8wdNOZBVUucVTCCjTq_uaiTjcQmI_c8g=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhairav Hotel,Restaurant,Restaurant,Restaurant,"M9HP+M9G, Madhyapur Thimi 44600, Nepal",M9HP+M9G,,Madhyapur Thimi,,44600,NP,27.679197,85.3859545,+977 1-6637777,+97716637777,,ChIJYRavp2ga6zkREyWnsJL1bTk,ChIJYRavp2ga6zkREyWnsJL1bTk,11,4.5,6,115.5,5 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4uYgngwk9WvEQ2OvphgcurRO7IjWdCpCZ1k0Jj4nXRnLYMidDp8hWUaVbF9sxGNjyOJXq6XDJQ2ohjAnmtiEET2pcUjLZNKj1wS8_nNrcb5t8AHJVDJrF2N47Zu4XmyXCdQry=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Om Newari Khaja Ghar,Restaurant,Restaurant,Restaurant,"M9JP+2MF, हाती महांकाल मार्ग, Madhyapur Thimi 44800, Nepal","M9JP+2MF, हाती महांकाल मार्ग",,Madhyapur Thimi,,44800,NP,27.6800629,85.386673,+977 1-6630544,+97716630544,,ChIJBUDdPGYa6zkRmENFqeqw38A,ChIJBUDdPGYa6zkRmENFqeqw38A,16,4.3,3,98.0,6 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHWU8U0uyeGkmRWlUMkC2T9QRr9fK5nTnfRBX7YGNHCkI4G1MUw2qQgiuRKPl68A8z78mryof3OllYPyCsG7n92NmQTaTq-_5L9yQAD4S5I8Xr913U5OJ4mrLCTF-T25_SXE80tcIZ_TehFevvMmF7PV-zG5c0CMwCpD2cpSoxwGeEcfgl9DvXhRRaqJ6FjrMyzDHY=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuncha Pasal,Restaurant,Restaurant,Restaurant,"M9MP+49G, Bhaktapur Road, Madhyapur Thimi 44600, Nepal","M9MP+49G, Bhaktapur Road",,Madhyapur Thimi,,44600,NP,27.6828118,85.3859487,+977 984-1367089,+9779841367089,,ChIJ-fQeC2ga6zkR5eOerybHXIU,ChIJ-fQeC2ga6zkR5eOerybHXIU,28,4.3,62,66.0,7 AM to 6 PM,False,False,$,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMMQ3XvFvfFRvPbKhGpnSmCWRTkuzTdmBL62ybEIft_yQoGEsgXjRVUczhCnBX-5huN2C3wOQLTKs1IWd4j2MJqm8GtFmvq3GNjIQuMlRm6TXrAtBnSCfvTiOV1bsZUUHVe3w=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVE DINE HOUSE,Restaurant,Restaurant,Restaurant,"M9MQ+63G, Bahakha Bazar, Madhyapur Thimi 44600, Nepal","M9MQ+63G, Bahakha Bazar",,Madhyapur Thimi,,44600,NP,27.6830703,85.3877019,+977 1-6636760,+97716636760,,ChIJxaVCJDIb6zkRXL9C8iGcX2Q,ChIJxaVCJDIb6zkRXL9C8iGcX2Q,29,5.0,1,87.5,8:30 AM to 9 PM,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food juction,Family restaurant,Family restaurant,Family restaurant,"M9GM+X75, Madhyapur Thimi 44600, Nepal",M9GM+X75,,Madhyapur Thimi,,,NP,27.6773798,85.3832487,,,,ChIJrRARKwAb6zkRRY5wIGG2MMc,ChIJrRARKwAb6zkRRY5wIGG2MMc,30,5.0,2,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DoIXQOTX4qMd0FkfbzXphg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.91168&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roll House,Restaurant,Restaurant,Restaurant,"M9JQ+VHJ, Madhyapur Thimi 44600, Nepal",M9JQ+VHJ,,Madhyapur Thimi,,,NP,27.6822179,85.3889022,+977 981-8856441,+9779818856441,,ChIJa3KLo2ca6zkR8S1-YyI-4Hk,ChIJa3KLo2ca6zkR8S1-YyI-4Hk,31,4.4,9,91.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyJTh3-ui49EBXb79XHtQ_GUHLyjK-r36y50VFqTYPxa2M6_tFy1uV4V03xyVaw3bWikfGaL_n9aXxqsrSdHUlNw6kKZBc6s2MVocZY3ZhypvHk9EEAXa5lOTR2qcrcK-XRUNwzg=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tasty mo mo center,Restaurant,Restaurant,Restaurant,"M9JP+59V, Lachhi Tole Bus Stop, Madhyapur Thimi 44600, Nepal","M9JP+59V, Lachhi Tole Bus Stop",,Madhyapur Thimi,,44600,NP,27.6804904,85.3859317,,,,ChIJPZLUnCgb6zkRx1NTuivil40,ChIJPZLUnCgb6zkRx1NTuivil40,34,5.0,3,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=594Ibr8KetWbOQhtr0hIzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.18698&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manandhar Newari khaja Ghar,Restaurant,Restaurant,Restaurant,"M9GQ+VFV, Madhyapur Thimi, Nepal",M9GQ+VFV,,Madhyapur Thimi,,,NP,27.6772347,85.3886696,+977 985-1188507,+9779851188507,,ChIJsde1l8Ab6zkRnHbRtfGIji4,ChIJsde1l8Ab6zkRnHbRtfGIji4,36,4.1,11,91.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwb2vEFpFobky5m1heMU7WNQGsAqx5nfIPHxTMOkUzeeqzamljHgM_nJuZ_OXXuHL1BQp0cY5LxrdrcodPpKBuM0SKWQ0DZy9c66_OGKptuE_i3Q61L9lbBf_cIa60gY7dyBVOf=w408-h725-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamidewa stick food,Restaurant,Restaurant,Restaurant,"M9HP+F5P, Madhyapur Thimi 44600, Nepal",M9HP+F5P,,Madhyapur Thimi,,44600,NP,27.6786489,85.3855453,,,,ChIJy1jMbwAb6zkRk9tcOlCbnyo,ChIJy1jMbwAb6zkRk9tcOlCbnyo,39,5.0,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JZAsz5Oz94YHBbfcn9m63w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.50075&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9 Khaja Ghar,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M9HP+9G9, Madhyapur Thimi 44600, Nepal",M9HP+9G9,,Madhyapur Thimi,,44600,NP,27.6784061,85.3863721,+977 984-3151167,+9779843151167,,ChIJ67MV_mUa6zkR4-1KY7Kz1uY,ChIJ67MV_mUa6zkR4-1KY7Kz1uY,29,0.0,0,105.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGKo9CMmWRXnew814pevNujNQBiJEFkE0iLpsPztusN6ZwdT6xLp3eaNakbYjqfCV9GfL5oJhI_mYcRnuiy9VR96mBpAJq36sUK7_MTlOdP9DxNOxtQpjGptuqPkJtKekEXONHUC66qCJmsUe_U8DoijkmDMEcujspMfFrcIq8uIBUHVmTwhD6iK9NSzCLOqGwxcw=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
महिम क्याफे,Cafe,Cafe,Cafe,"M9JP+2HH, Tahanani Road, Madhyapur Thimi 44800, Nepal","M9JP+2HH, Tahanani Road",,Madhyapur Thimi,,44800,NP,27.680051,85.386488,,,,ChIJM1MaI2Ya6zkRr13PJNxlFok,ChIJM1MaI2Ya6zkRr13PJNxlFok,39,4.3,3,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFDRwbhzJz0FYihGo5V1HHlWvhS0m9aBrBllVNcXtuN7ofcdLHFq1SkYfC4C9h-NXGPpiy2DhuTl5F3qHL6c4hS_G4qKn2NsxvqsAT6zxovMFQdFOB88H1mjyssCA7smSGLa6tRpawe2tm49mrbW51F5RGtBTgQ6odzLVoTWimQazAnez2BEg1zHGUULvM2i_enpw=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dahi, tasty curd",Restaurant,Restaurant,Restaurant,"M9JM+4JF, Madhyapur Thimi 44600, Nepal",M9JM+4JF,,Madhyapur Thimi,,,NP,27.6803154,85.3840549,,,,ChIJA2BVKCEb6zkRrQ9vKUFduyw,ChIJA2BVKCEb6zkRrQ9vKUFduyw,40,0.0,0,0.0,0,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shree Shiddhikali Newa Suli,Restaurant,Restaurant,Restaurant,"M9JM+H76, Madhyapur Thimi 44600, Nepal",M9JM+H76,,Madhyapur Thimi,,44600,NP,27.6814131,85.3831463,+977 986-0412943,+9779860412943,,ChIJVRY-ENgb6zkR5SxaX1HBddc,ChIJVRY-ENgb6zkR5SxaX1HBddc,43,4.0,3,91.0,9 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy_Zp9B5jus3oJ6b0tEa6RCi7oyDDfcukyXZG8y1WYfqMlRZtSPcnInWgPig5xLdqA_TA4x6Tl4UQ8340LEYD4CV_7WaURuIw2nB85ge__laNkqZ4lTZzUOcwNl4Yf4OMfMQhm4Q=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
