name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,wifi,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,casual,family_friendly,tourists,reservations,cash_only,wheelchair_accessible_entrance,phone,price,rank,place_id,imageUrl,address,additionalInfo_Amenities_Restroom,url
Kristina Cafe and Coffee Shop,Cafe,Cafe,"MC8F+C2H, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.666073,85.4226171,5,24,0,0,0,7,17,105,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,35,ChIJXyIHNRYb6zkRyHEP3OEXTGg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eNwloIDE7Ygffkp5YhnXMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.5534&pitch=0&thumbfov=100,"MC8F+C2H, Araniko Highway, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Kristina%20Cafe%20and%20Coffee%20Shop&query_place_id=ChIJXyIHNRYb6zkRyHEP3OEXTGg
Ktm,Bar,Bar,"MCFG+WX2, Bhaktapur 44800, Nepal",Bhaktapur,27.674766,85.4273979,4.5,2,0,0,0,1,1,105,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,+977 984-0346523,,31,ChIJZVGdHwAb6zkR3Fos7zZV1Zw,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_M10KsmajGRI-lSxwUKMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.01321&pitch=0&thumbfov=100,"MCFG+WX2, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Ktm&query_place_id=ChIJZVGdHwAb6zkR3Fos7zZV1Zw
"KTM Cake's - Khahare, Pepsicola",Bakery,Bakery,"Kageshwori Manohara 9, Nepal",Kageshwori Manohara,27.6969045,85.3673445,3.8,18,0,3,4,5,3.8,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 984-0881796,,46,ChIJx1hfSgIb6zkRNDG0eG4wV88,https://lh3.googleusercontent.com/p/AF1QipNkSH8kZVPdO-RovKufnBykcgdDvZvKmHlfABMO=w408-h283-k-no,"Kageshwori Manohara 9, Nepal",,https://www.google.com/maps/search/?api=1&query=KTM%20Cake's%20-%20Khahare%2C%20Pepsicola&query_place_id=ChIJx1hfSgIb6zkRNDG0eG4wV88
Kumar Bakery and Coffee Shop,Bakery,Bakery,"Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,27.6809137,85.3861548,5,1,0,0,0,0,1,101.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,+977 1-6630495,,4,ChIJHwoIKWYa6zkReuqUjcmkEs8,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5De6OlNDNZAASKOI6epY6McRpULjxNhiIbumHtUgVDp0WubC5wjLZBaQPNnB4A45LTt6Lo1ROChTeWWvQJ7_Yus6qpiaXXVCaC4dWf8QlEIXh6CCknnQel8ZnXUiasP2ioiQY=w408-h306-k-no,"Madhyapur Thimi 44811, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Kumar%20Bakery%20and%20Coffee%20Shop&query_place_id=ChIJHwoIKWYa6zkReuqUjcmkEs8
Kumar Khaja Ghar कुमार खाजा घर,Fast food restaurant,Fast food restaurant,"MC76+7CJ, Bhaktapur 44800, Nepal",Bhaktapur,27.6632167,85.4110133,5,23,0,0,0,7,16,91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,20,ChIJiSMDEAAb6zkRa07_TByD0Cc,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aA2xakMy4ksrta27iTWuZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.89348&pitch=0&thumbfov=100,"MC76+7CJ, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Kumar%20Khaja%20Ghar%20%E0%A4%95%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%B0%20%E0%A4%96%E0%A4%BE%E0%A4%9C%E0%A4%BE%20%E0%A4%98%E0%A4%B0&query_place_id=ChIJiSMDEAAb6zkRa07_TByD0Cc
Kumar Special Panipuri and Coffee Shop,Coffee shop,Coffee shop,"MC8Q+996, Jagati, Bhaktapur, Nepal",Bhaktapur,27.665906,85.4383846,4.1,10,0,0,2,5,3,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,19,ChIJXza_NgAF6zkRaKLexuHZ1nQ,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3uMh9C1MH-rxG3Lg5yupXy94Sh6kFBCMkP3HNTsfNanCnZzg9omSqAhi6l7Tj4ZInJ3jNvLUxNH-NVFC-mnXIUZoise25yvq5ffcmXshrUiCJQq2OxQglsWr86sWYebKR6S9o81ZWIO0Z=w408-h306-k-no,"MC8Q+996, Jagati, Bhaktapur, Nepal",,https://www.google.com/maps/search/?api=1&query=Kumar%20Special%20Panipuri%20and%20Coffee%20Shop&query_place_id=ChIJXza_NgAF6zkRaKLexuHZ1nQ
Kumpakha khaja ghar & Mini Party palace,Restaurant,Restaurant,"MC7F+682, Suryabinayak 44800, Nepal",Suryabinayak,27.6630064,85.4232512,4.7,377,0,0,17,148,212,98,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,+977 984-1334247,,28,ChIJAVrEWgAb6zkRlA4thxwvGOI,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4y3Al8ZbrcyG50dyUHX5oHuogQoUFJc2qw9D9Y-o7E0qiyTqXgLUCJpWb3afqlc83BOaT9X3_eW4yj1m5tojcDdZzZBoZKz53BgnbVz1RJCHcgmgWsgHo8pNU6i3DT-GQaUpv=w408-h306-k-no,"MC7F+682, Suryabinayak 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Kumpakha%20khaja%20ghar%20%26%20Mini%20Party%20palace&query_place_id=ChIJAVrEWgAb6zkRlA4thxwvGOI
KUN CAFE . COM,Restaurant,Restaurant,"P92P+X62, Mulpani-Gothatar Border, Kathmandu 44600, Nepal",Kathmandu,27.7023841,85.3855005,2.3,6,1,3,2,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 986-0265633,,5,ChIJB5nyKgAb6zkR2F4uj_ugTSQ,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSySbNriCVbQYkKM3S4Uhmn1bkJTIDADhr6U5HM4bEK1hlkC5ZTjofjEI5pj7vN3jJhJsTlU7jSB6hWbLk-QXvGaDQ4n30Buyp3Q_O8WhLJ6JtDU90vQbHePZ7lyixZUJiY3uconPt_lcubo=w408-h544-k-no,"P92P+X62, Mulpani-Gothatar Border, Kathmandu 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=KUN%20CAFE%20.%20COM&query_place_id=ChIJB5nyKgAb6zkR2F4uj_ugTSQ
Kuncha Pasal,Restaurant,Restaurant,"M9MP+49G, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6828118,85.3859487,3.6,23,1,7,2,4,3.6,66,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,+977 984-1367089,$,28,ChIJ-fQeC2ga6zkR5eOerybHXIU,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMMQ3XvFvfFRvPbKhGpnSmCWRTkuzTdmBL62ybEIft_yQoGEsgXjRVUczhCnBX-5huN2C3wOQLTKs1IWd4j2MJqm8GtFmvq3GNjIQuMlRm6TXrAtBnSCfvTiOV1bsZUUHVe3w=w408-h544-k-no,"M9MP+49G, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Kuncha%20Pasal&query_place_id=ChIJ-fQeC2ga6zkR5eOerybHXIU
Kuraute toll,Coffee shop,Coffee shop,"M96G+6JM, Anantalingeshwar, Nepal",Anantalingeshwar,27.6606929,85.3767749,3.6,10,0,1,4,3,3.6,91,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,+977 981-7092226,,20,ChIJb3tNYJkb6zkR4y-Hd8CuXOE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n19vVkzOPiTL-hYhJx9UvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.0232&pitch=0&thumbfov=100,"M96G+6JM, Anantalingeshwar, Nepal",,https://www.google.com/maps/search/?api=1&query=Kuraute%20toll&query_place_id=ChIJb3tNYJkb6zkR4y-Hd8CuXOE
Kusheshwor sweets house,Breakfast restaurant,Breakfast restaurant,"M9MP+6WG, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6830584,85.3873146,5,1,0,0,0,0,1,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,13,ChIJr-CoQwAb6zkRjExePf_AB8E,,"M9MP+6WG, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Kusheshwor%20sweets%20house&query_place_id=ChIJr-CoQwAb6zkRjExePf_AB8E
KV Lounge and Jagatiko Chhoila Pasal,Restaurant,Restaurant,"Kamalbinayak, Bhaktapur 44800, Nepal",Bhaktapur,27.6765449,85.437712,4.5,11,0,0,1,5,5,105,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,+977 980-8504546,,11,ChIJf6d74u4b6zkRDF_IhSrK-J0,https://lh3.googleusercontent.com/p/AF1QipNLU-RptOJrOg3kgzlzhWoakcXwKQ4hZSsOlzuF=w408-h272-k-no,"Kamalbinayak, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=KV%20Lounge%20and%20Jagatiko%20Chhoila%20Pasal&query_place_id=ChIJf6d74u4b6zkRDF_IhSrK-J0
Kwality Momo,Restaurant,Restaurant,"Bhaktapur, Nepal",Bhaktapur,27.6773263,85.3978183,4.4,15,0,2,0,3,4.4,77,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,+977 984-3384832,,70,ChIJRaEgabgb6zkR6Yr3zt4k_aY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NyUJgDT350_QFFHWXjHC8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.204966&pitch=0&thumbfov=100,"Bhaktapur, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Kwality%20Momo&query_place_id=ChIJRaEgabgb6zkR6Yr3zt4k_aY
Kyodong Laphing and Fast Food,Restaurant,Restaurant,"MC8F+G93, Unnamed Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6662604,85.4234316,4,334,0,5,74,181,74,91,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,+977 980-3703403,,16,ChIJEUMzZzgb6zkRrOvvHIoDYpo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8N9vW991qVrzRK3m6BB7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.61153&pitch=0&thumbfov=100,"MC8F+G93, Unnamed Road, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Kyodong%20Laphing%20and%20Fast%20Food&query_place_id=ChIJEUMzZzgb6zkRrOvvHIoDYpo
La Bella Restro srijananagar bhaktapur,Cafe,Cafe,"srijananagar, Bhaktapur 44800, Nepal",Bhaktapur,27.6723507,85.4052033,4.2,103,0,1,15,55,32,112,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,+977 988-6320638,,15,ChIJ_eJpXiIb6zkRgt3PVfbJKvo,https://lh3.googleusercontent.com/p/AF1QipM1vKF5sc-3U9WfLHuHZdLliBKrCfJuUPEuUJqH=w451-h240-k-no,"srijananagar, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restro%20srijananagar%20bhaktapur&query_place_id=ChIJ_eJpXiIb6zkRgt3PVfbJKvo
La Reina Liquor Store,Bar,Bar,"M98M+C6P, Anantalingeshwar, Nepal",Anantalingeshwar,27.6660787,85.3830871,4.1,12,0,0,1,9,4.1,89.78,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,+977 984-1650429,,1,ChIJDYgOSx8b6zkRXJx8zIU0VXY,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGz4Zjm9DAefTrSA9N7npv2haZDJiTP_x3_WR-dQb-yk6hDE_plUvJOpR4l1rLmPc3lu5vAHCIl_T3HXMYoom6NYBWpKTqG3qtj4PpdwwnTl4etq5KPYAiJ4O7vzxOzkSJUBcJ=w408-h543-k-no,"M98M+C6P, Anantalingeshwar, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=La%20Reina%20Liquor%20Store&query_place_id=ChIJDYgOSx8b6zkRXJx8zIU0VXY
LA: WO: Station,Restaurant,Restaurant,"Ratopati,Chhaling-5, Bhaktapur 44600, Nepal",Bhaktapur,27.6797431,85.4429394,4.6,8,0,0,1,3,4,96.5,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,,,1,ChIJsTtK0G4F6zkRZqrCj27WBH4,https://lh3.googleusercontent.com/p/AF1QipMr70431Nn_Bk9P05X3PMosQebv5FjBeYPSFirl=w408-h306-k-no,"Ratopati,Chhaling-5, Bhaktapur 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=LA%3A%20WO%3A%20Station&query_place_id=ChIJsTtK0G4F6zkRZqrCj27WBH4
LAFANGAZ Cafe,Restaurant,Restaurant,"Bharwacho, Bhaktapur 44800, Nepal",Bhaktapur,27.6711233,85.4234664,3.4,11,0,1,5,4,1,106,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 984-3646972,,50,ChIJ7ZTaxAMb6zkR_pxX_DQs0c8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P3BLa-f6c2ydjjgCYaUZsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.64607&pitch=0&thumbfov=100,"Bharwacho, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=LAFANGAZ%20Cafe&query_place_id=ChIJ7ZTaxAMb6zkR_pxX_DQs0c8
Lakhe Food Land,Fast food restaurant,Fast food restaurant,"nala road, Bhaktapur 44800, Nepal",Bhaktapur,27.6748528,85.4456897,4.1,23,0,0,4,13,6,51,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,+977 985-1096854,,13,ChIJ56_1yLgF6zkRbEGmg9e207Y,https://lh3.googleusercontent.com/p/AF1QipPnJoNyg9RgLNPDakUpmh2pDzRck_o6U_IhYuh5=w408-h725-k-no,"nala road, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lakhe%20Food%20Land&query_place_id=ChIJ56_1yLgF6zkRbEGmg9e207Y
Lakshmi Khaja Ghar,Fast food restaurant,Fast food restaurant,"MC96+CPX, Araniko Highway, Suryabinayak 44800, Nepal",Suryabinayak,27.668624,85.4118629,4.2,9,0,0,1,5,3,98,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,+977 981-8593317,,19,ChIJcagWX5ka6zkR1jn1_KX0ZbA,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYmbPIXfpsB7FHjQx9qmmJgi9FE3PW1Li5QUD3eF-0X5W2qJyvqUTclRfkjGQAHEQ1hSzdx3Sv_3tFll-zIG3eLssmnNnp7S6LMgY6zLHW3WSYWsC2xc1_OoVa7H71buyyANAfnw=w408-h544-k-no,"MC96+CPX, Araniko Highway, Suryabinayak 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lakshmi%20Khaja%20Ghar&query_place_id=ChIJcagWX5ka6zkR1jn1_KX0ZbA
Lama Dai Khaja Ghar,Cafe,Cafe,"M998+V9X, Anantalingeshwar 44600, Nepal",Anantalingeshwar,27.6697361,85.3659915,4.3,13,0,1,1,4,4.3,98,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,+977 984-9895642,,34,ChIJyVxr7G4b6zkRooiJ44gh5B0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvhM1Xf_9g8O7p_Sj-OYTXieQVdl1xN6y6nzmECB9HUDCqVVblKedxNtLpfMbn6kwoByImdIXmb9VovGcWMDk3rqlm8lznFvOQOfMJAwYr9TpDJdJNBfDK-s9tEPzERXZeLUzu=w426-h240-k-no,"M998+V9X, Anantalingeshwar 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lama%20Dai%20Khaja%20Ghar&query_place_id=ChIJyVxr7G4b6zkRooiJ44gh5B0
Laphing Hut,Cafe,Cafe,"Ram Mandir, Tourism Market, Suryabinayak 44800, Nepal",Suryabinayak,27.6676166,85.4264276,4.6,13,0,0,1,5,7,49,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,44,ChIJd9ZwUMQb6zkRZPR1AhWoPbE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gdUt034P1UjLzMi1QWgZqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.7341847&pitch=0&thumbfov=100,"Ram Mandir, Tourism Market, Suryabinayak 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Laphing%20Hut&query_place_id=ChIJd9ZwUMQb6zkRZPR1AhWoPbE
Las Kus Restaurant And Dawali snooker House,Restaurant,Restaurant,"Bhaktapur, Nepal",Bhaktapur,27.6580245,85.3993901,3.4,17,3,3,3,1,3.4,84,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,+977 984-1366301,,66,ChIJIaIIwc8R6zkR3wI8xS2wGiQ,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznAqyZJuQwBDrVcPE0dOM-mkGMa1JoUr29luz8EtVgMhVItKmaDDd2PcwIIh7vn-WTQu5vZZxcl9smqFUfcM55EDkbWN6xiU_pph4rg1cSHZLz4rTS03QNccZ65TMWCpaeCtb5=w408-h306-k-no,"Bhaktapur, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Las%20Kus%20Restaurant%20And%20Dawali%20snooker%20House&query_place_id=ChIJIaIIwc8R6zkR3wI8xS2wGiQ
Lasa Kusa (Newari food) restaurant,Family restaurant,Family restaurant,"M9GX+PF2, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6768342,85.3985524,4.6,7,0,0,0,3,4,80.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,+977 984-0002575,,8,ChIJD7kaQQAb6zkR2DpTdjJXwU8,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2rKHEk8KviHIxerQkytTzZ3cnirF4qlSTcUDhrA5AJ3jmIhiog7MXFvABCPGDMlBtlhTYkQnkY0rlnibUkiZrII4FStdEitCc_MztZzj4ViaRACBVVtCF0TNBpHK3ZCGuAzb7y4WcK3Y=w408-h544-k-no,"M9GX+PF2, Madhyapur Thimi, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lasa%20Kusa%20(Newari%20food)%20restaurant&query_place_id=ChIJD7kaQQAb6zkR2DpTdjJXwU8
Lastsport,Coffee shop,Coffee shop,"M9HJ+787, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6781678,85.3808068,4.4,19,0,0,1,10,4.4,91,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,10,ChIJ35biegAb6zkRpb1I8ssO81c,,"M9HJ+787, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Lastsport&query_place_id=ChIJ35biegAb6zkRpb1I8ssO81c
Lawaju Mithai Bhandar (लवजू मिठाइ भण्डार),Vegetarian restaurant,Vegetarian restaurant,"Garud Kunda, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6767395,85.4371462,5,1,0,0,0,0,1,98,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,+977 1-6611715,,1,ChIJNe4i0bIa6zkREmNoZKJtcM0,https://lh3.googleusercontent.com/p/AF1QipORDCfbCvI6H-XAvbAivXAPfHNJR42KPqT6-hqX=w408-h408-k-no,"Garud Kunda, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lawaju%20Mithai%20Bhandar%20(%E0%A4%B2%E0%A4%B5%E0%A4%9C%E0%A5%82%20%E0%A4%AE%E0%A4%BF%E0%A4%A0%E0%A4%BE%E0%A4%87%20%E0%A4%AD%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%BE%E0%A4%B0)&query_place_id=ChIJNe4i0bIa6zkREmNoZKJtcM0
Laxmi Breads and Bakery,Wholesale bakery,Wholesale bakery,"MC8G+276, Suryabinayak 44800, Nepal",Suryabinayak,27.6650492,85.4256411,4.5,14,0,0,0,7,4.5,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,ChIJff1TGgUb6zkRGX3JDNn-HEg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aA3NCZFdC7C72qYVHWOBng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.88436&pitch=0&thumbfov=100,"MC8G+276, Suryabinayak 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Laxmi%20Breads%20and%20Bakery&query_place_id=ChIJff1TGgUb6zkRGX3JDNn-HEg
Laxmi dai junudho,Bakery,Bakery,"MCGH+5R9, Bhaktapur 44800, Nepal",Bhaktapur,27.6754177,85.4296247,4.5,24,0,1,3,4,4.5,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,33,ChIJ-8TyuUkb6zkRT1JdDNzZU2c,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hH6pVYRfEtq0gowIfv6paQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.2883&pitch=0&thumbfov=100,"MCGH+5R9, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Laxmi%20dai%20junudho&query_place_id=ChIJ-8TyuUkb6zkRT1JdDNzZU2c
Laxmipooja Khaja Ghar लक्ष्मीपूजा खाजा घर,Coffee shop,Coffee shop,"M9HM+77F, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6781954,85.3831285,3.7,21,0,2,10,2,3.7,112,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,,34,ChIJ37b_SK4b6zkRyGnLKmVAox0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d-O-iXK2Nq6mpq9SGEvQsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.847652&pitch=0&thumbfov=100,"M9HM+77F, Madhyapur Thimi 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Laxmipooja%20Khaja%20Ghar%20%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80%E0%A4%AA%E0%A5%82%E0%A4%9C%E0%A4%BE%20%E0%A4%96%E0%A4%BE%E0%A4%9C%E0%A4%BE%20%E0%A4%98%E0%A4%B0&query_place_id=ChIJ37b_SK4b6zkRyGnLKmVAox0
Lets Celebrate Family Resturant,Restaurant,Restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,27.67378,85.4421313,4.6,10,0,0,1,4,5,91,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,+977 986-1368052,,37,ChIJxWg_KvYF6zkRH_psWsH9RU0,https://lh3.googleusercontent.com/p/AF1QipNrc4auSNYjaVVEliGz7NPthTh5VNSPJ0Yo5VkM=w408-h906-k-no,"Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lets%20Celebrate%20Family%20Resturant&query_place_id=ChIJxWg_KvYF6zkRH_psWsH9RU0
Lhosa Chhen,Restaurant,Restaurant,"Bhaktapur 44600, Nepal",Bhaktapur,27.6649091,85.4227092,5,9,0,0,0,3,6,98,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,+977 981-4775003,,36,ChIJZ8n5QQgb6zkRDxMI1qdC_wY,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOuJ0WIYgAL9zeJJ6KTrg9yPXOEAf4-19UU3kRj8nL7qvSAdt0QAbS_4ssb7iRTe60sD-Lji1fsOTk5pE8ReLOZ4I3jgb8zQtuc3Qv2gD9BqzH7GdtDJ3R-_RjpDuyRKm0jpo=w408-h306-k-no,"Bhaktapur 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lhosa%20Chhen&query_place_id=ChIJZ8n5QQgb6zkRDxMI1qdC_wY
Lila Bekary Udhyog,Bakery,Bakery,"M9XF+75R, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6982626,85.3729363,3.5,18,0,4,3,9,3.5,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 984-4213240,,24,ChIJ5VtVZFIb6zkRCz4cn7hmNkU,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIaxUn5rHw_w4tuN2fRZJXPVLAWCaAcHmSBue_iuu6iWRja3HJA3HCBFRI7teK_1AiR2uF-g4I2kYNN6dV_quHy_nG44V6Q1xyRQkzaHMeUUtHjrgjylRwbnOwa6_CIIyaKHv7HA=w408-h306-k-no,"M9XF+75R, Kageshwori Manohara 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Lila%20Bekary%20Udhyog&query_place_id=ChIJ5VtVZFIb6zkRCz4cn7hmNkU
Lisankhu Pakhar Daanse Khaja Ghar,Restaurant,Restaurant,"MC7F+2M4, Suryabinayak 44800, Nepal",Suryabinayak,27.6625108,85.4241925,5,2,0,0,0,1,1,70,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,,,33,ChIJa_cDte8b6zkRp2TIUnX6zWw,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzw1dqmaTMAglkamUKD4qVNYDMSR3a3zxdN2EEyXlh-X--TBUU6kWy9ogQGxLzwTHd7TUeCkL94NqfIooHEmVEibvetasZ4btHOWtAS0uP7X5__spv88WomA80GL8eW1RZc0Jot=w408-h306-k-no,"MC7F+2M4, Suryabinayak 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Lisankhu%20Pakhar%20Daanse%20Khaja%20Ghar&query_place_id=ChIJa_cDte8b6zkRp2TIUnX6zWw
Little eatery,Restaurant,Restaurant,"M99Q+32W, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6676516,85.3875564,3.8,14,0,1,6,2,3.8,98,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,37,ChIJf1zSVwAb6zkRZ7IIfDXvk1o,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0sZVDxe4mxTyUAbBRLIb9FBTDfZQ0OUxbtdjTbEJThRufbRQIpVVvvz7SosDSgX6j0f7FkfLcnkBlXaak51g2nK3chTJrEJFBuMNDIf_7uTPbG9DJC9EglOez4q9Ct4cnFxM1Jw=w408-h544-k-no,"M99Q+32W, Madhyapur Thimi 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Little%20eatery&query_place_id=ChIJf1zSVwAb6zkRZ7IIfDXvk1o
