name,main_category,category,address,city,lat,lng,rating,reviews_count,imageUrl,phone,url
Digu Mandir,Hindu temple,Hindu temple,"M9JP+RMJ, भक्तपुर सडक, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6820947,85.3866479,4,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3IJwPsKjUiH2xGKsgF8Fx3xt0ac63vYbUP1LwoGiGQFHl3mJhq__pYjwVJWPpDtOzOmKhUve30ZpUHWHcrUpdE2Isi-3YxlwdxVOKd6hIHcu09WPKjLBExs31KhkbtakOWXpQ=w408-h372-k-no,,https://www.google.com/maps/search/?api=1&query=Digu%20Mandir&query_place_id=ChIJpQdnxWca6zkR4VMk2bmrNTk
Bishwobinayak Temple,Hindu temple,Hindu temple,"M9JP+CC4, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6810038,85.3860384,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6wmU95C0wVqgGIfkT_zkRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.78503&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Bishwobinayak%20Temple&query_place_id=ChIJe2uMWwAb6zkRv01mzM5Q8Yo
Krishna Mandir Duipokhari,Hindu temple,Hindu temple,"M9HP+C69, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6786016,85.3856015,4.5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVYKUAm4gge1DE7KKZAbmH19WY7J0icXzWFGFH1gz0S-IhHdh_8W5nSWLw86kYhXDdRklwRAl-MkaT_LekODQxkyACplXr15DJImMYPKLxjQxFGipPAjqlsiNlZjj_3yIqs3ebbxxrQlM=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Krishna%20Mandir%20Duipokhari&query_place_id=ChIJh6kKTgAb6zkRjJ6GuTbajCc
Ganchanani Ganesh Temple,Hindu temple,Hindu temple,"M9HP+F5P, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6787012,85.3854659,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiZBhy7mlMbpO0OBHbhR8sfKYswfTxGo5dNjqTuTJaCg7wLN6Ioh78e4Ksyu4xORcJC0ZFLRae5ZDEqAG1-1V2sgwWNz1hVmd7gFFLfzVlgWvODT-6-1RYJYMYQPCj0hhUnKlUfhcaatvZ=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=Ganchanani%20Ganesh%20Temple&query_place_id=ChIJO3dGqF8b6zkRruZfIXB8Lh0
Bishwokarma Temple / बिक्माद्यो,Hindu temple,Hindu temple,"M9JP+66R, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6806053,85.3855216,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Db1kdg1k0_Xqa-Rie0OHFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.8416&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Bishwokarma%20Temple%20%2F%20%E0%A4%AC%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%8B&query_place_id=ChIJ6TS_EwAb6zkRNlb0olqu_XI
हाम्व देवता (𑐴𑐵𑐩𑑂𑐰𑑅 𑐡𑑂𑐫𑑅),Hindu temple,Hindu temple,"M9JP+2M5, Tahanani Sadak, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.680014,85.3867219,5,1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEbLK0zJKcAwGEAfTkEIDXzScBPqchdl7jykOXM30Goa9rj94CfTgosYzHezcxWJsbLVOyTbgHmg6RIulkGl85VR7QrSkEYqUPzPBuYQJLHdOJDHmjhcWGx_Jng53_NMT09DxOKDyZi3axhcYDSfYfZ5grXZNwZEuvtxrTdb2H-BoPAG61nbwSIoD98Us1Gy5DeRg=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B5%20%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%A4%E0%A4%BE%20(%F0%91%90%B4%F0%91%90%B5%F0%91%90%A9%F0%91%91%82%F0%91%90%B0%F0%91%91%85%20%F0%91%90%A1%F0%91%91%82%F0%91%90%AB%F0%91%91%85)&query_place_id=ChIJN9kCPWYa6zkRiZYoiyRKCPs
Siddhikali Dhunge Dhara,Hindu temple,Hindu temple,"M9JM+2R4, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6800143,85.3845828,4.8,5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydroyp0jP02_-kf4zP8gq0j2r6VpGY32TExAYqYE_eGrcBNag_-rpm24Yt5I7fUtHPnfZTp5lD2OP7NDm2OLDkXjZcC97zc9lxkd0PvnFUMN2DPoV2p_tCohSd9vVuAQFf35u4S5hsxXk=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Siddhikali%20Dhunge%20Dhara&query_place_id=ChIJx_ud62ga6zkRjveDlR-TVR0
𑐱𑑂𑐬𑐷 𑐬𑐵𑐢𑐵 𑐎𑐺𑐲𑑂𑐞 𑐡𑑂𑐫𑐐𑑅 Radha Krishna Mandir,Hindu temple,Hindu temple,"M9JQ+778 Pobu Tole, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6806506,85.3881935,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx10c-C4TN1S4XgPNbnOzNraiJqgbRz_vCAuPHhLTJ7a6uh0RPWzW4_ESzX7GiPsVqsa1mJYqRLwdrjCMR9b6PFL9qwd-tEjR2n0dxKLKAN0AY5uV6Pc3W2Q7isbusn15Pms_vb=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=%F0%91%90%B1%F0%91%91%82%F0%91%90%AC%F0%91%90%B7%20%F0%91%90%AC%F0%91%90%B5%F0%91%90%A2%F0%91%90%B5%20%F0%91%90%8E%F0%91%90%BA%F0%91%90%B2%F0%91%91%82%F0%91%90%9E%20%F0%91%90%A1%F0%91%91%82%F0%91%90%AB%F0%91%90%90%F0%91%91%85%20Radha%20Krishna%20Mandir&query_place_id=ChIJB4OkUGYa6zkRk21lDzKWg3I
Datta Ganesh,Hindu temple,Hindu temple,"M9GP+R64, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6770146,85.3855644,4,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymQXJBZYtbu4EXZpZGK-bcUl6QOpTZLmYT71ZjmxGOEIJdI32rJPRKEYQ-T-5YaokQcBJW7mD_vq9hnZd4TIt0q-RyfyEJjO0AgYmFKhmBsp2AfgFHuV3AfC9a96oxiBT93oGj=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Datta%20Ganesh&query_place_id=ChIJO9EEHikb6zkRuw7WzsttpMg
Digu Temple,Hindu temple,Hindu temple,"M9HP+P85, Tahanani Road, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6792501,85.3858563,5,6,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwyPnoAyjTBga6NfYvspc4YPPh5mcj91MQbccDoqUjoMWQ1QTvZbklMdgsrD_oZP98t1qD1iaHSU1NOCFSAGX1unH-ffir8uA941V9BHdRkcuoxLJEt7BGFsGH3XYI5a87O0Oy=w408-h272-k-no,,https://www.google.com/maps/search/?api=1&query=Digu%20Temple&query_place_id=ChIJ789Opmga6zkRQM7ynexzl7k
Buddha Bihar Marga,Hindu temple,Hindu temple,"M9MJ+6CP, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6830774,85.3810741,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VP8WK1570X4wxYKQFZhy9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.34058&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Buddha%20Bihar%20Marga&query_place_id=ChIJG7OyUQAb6zkRRl2ZH58gnaU
Pratham Ganesh Temple,Hindu temple,Hindu temple,"M9GP+JM5, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6765037,85.3867449,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SoTTG1iZYiZfgNa9dsV8HA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.17032&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Pratham%20Ganesh%20Temple&query_place_id=ChIJiWKuxa4b6zkRYC_5aDfKhoM
Ram temple,Hindu temple,Hindu temple,"M9GP+J7W, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.67662,85.38569,5,2,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF99I7gkUVUcsc99qeGYsSxCNNX107fEvgg_wLS7XY61TE2PCm6KXTOvgRzCGr-FeTKpMG6Zr8ckimZ09sEZV0IKb1NV9mFrH80SxOpQHr-kruddPQxV6Qsb6oIVIOZa77mumb2vfexDOvi-z6hPtaXPUxMJhwUdSb8FjRGBV4cpnjbC17Q7MuN8EonQEWEasnNbQY=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Ram%20temple&query_place_id=ChIJ4dI-YW8a6zkRgMPuWxxp8eM
Shiva temple,Hindu temple,Hindu temple,"M9HP+F69, ठिमी, 44800, Nepal",Madhyapur Thimi,27.6786588,85.385624,4.2,5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEeYQba9rRHPKTMk9_Kr2sxpX6N12hHpSE6AJ5bL0pFV95tsozm1gURY-UjU6yKXsaP2sBHIjHW_mDThvRedqwcu8jd-maaZNS6ItajxK1Seac0f1bttcSaO2wpZzkL8krAhqgR6q0oTOTQlN6Pn83tCcjwOhsBfHSuAS01ngCwnCoaGLbbLEy99fhtTlm5wtzWCB8=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Shiva%20temple&query_place_id=ChIJ_23nq2ga6zkR4-UUMaU__xc
Shivanagar Mandir,Hindu temple,Hindu temple,"7 Shivanagar Aadarsha Basti, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6765252,85.3822681,0,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZA1hVC4XMPkhJPc6vaSarPRb1A9dXWwBSwkKME-axfqw6p4c9x0ub27RrignIecr_jEB1KjlqpddksXBj5hnLzJm3G0t7TrC07s09sOMKvj0SGhg5UMhv1NPt4lxB4C9AzrtYIDBR-is=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Shivanagar%20Mandir&query_place_id=ChIJt_jvFgAb6zkRT0Ld9KDJtDg
Pacho Ganesh,Hindu temple,Hindu temple,"M9JQ+W49, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6822807,85.38786,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yc3iC94tqAIsICG9YTFkdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.51558&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Pacho%20Ganesh&query_place_id=ChIJqTY9XAAb6zkR9XH55Nc_mSY
दुवाफल्चा पाटी,Hindu temple,Hindu temple,"दुवाफल्चा ८, भक्तपुर सडक, 44800, Nepal",Madhyapur Thimi,27.682091,85.387198,0,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFzvi-02TQdKOmUY9KDUHIXIKj0bQ9GeYLauVsdoIyZ3tuz1swzY9nFWADxvm_N3Zk0_erzz5EkKIQiQ0EmSKHyS85IJ4msKO7s6UAe3JRBwZHrt5CHa0PtzeLkZ4WeO6TS6EytA11GDJCux8xcVGQUt29xiYg4wuzKk_G59ikqtxAVxW4WYYAqYOVr-ymyI6MrgKo=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%A6%E0%A5%81%E0%A4%B5%E0%A4%BE%E0%A4%AB%E0%A4%B2%E0%A5%8D%E0%A4%9A%E0%A4%BE%20%E0%A4%AA%E0%A4%BE%E0%A4%9F%E0%A5%80&query_place_id=ChIJjT7lx2ca6zkRXSc7EvflLPs
Thimi ko suryabinayak mandir,Hindu temple,Hindu temple,"M9HQ+X7X, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6800054,85.3882338,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8OAYbxBKUrwr6TdRDiSTNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.17638&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Thimi%20ko%20suryabinayak%20mandir&query_place_id=ChIJe2RkDwAb6zkR2MTuudof5HU
Siddhikali Pukhu,Hindu temple,Hindu temple,"M9JM+3VG, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6801869,85.3847012,0,0,,,https://www.google.com/maps/search/?api=1&query=Siddhikali%20Pukhu&query_place_id=ChIJAaKHBH8b6zkRTYED7fgR9Mc
Phasi Dega: (Taha Dya:),Hindu temple,Hindu temple,"M9HP+27H, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.677569,85.3857236,3,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx-_xXPsRh1A1joY2bLhuLjh45S_olpW_gNau6wbpTgG-AowqwB_zBXmuOjzWQo-hfFDYLfwvW3ubp91W8r4D75QrTUmXRTXHj9BEBLLPUaegSU-Dlp36VWQyrwTTjaNOZaqFre=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=Phasi%20Dega%3A%20(Taha%20Dya%3A)&query_place_id=ChIJx_xjV28a6zkRv0HVVb1B6Yc
Sangameshwor Pashupati Mahadev,Hindu temple,Hindu temple,"M9CV+C8, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.670788,85.39428,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBpGLilU1427pvokqB53knxcBjEUvaNgAcCQvKBq3Gb9nteJqtcewJ9CDNGhBVtyyoCS6q2tIY-ZpYd66R3u61nFn1iYGFyjjEQABslmjVau2OCxoGi0mD4HperDn9KjUxcTrIYx3bt63F=w408-h612-k-no,,https://www.google.com/maps/search/?api=1&query=Sangameshwor%20Pashupati%20Mahadev&query_place_id=ChIJfcMcLAAb6zkRZm-Cfoa44Bs
Bhairab Nath,Hindu temple,Hindu temple,"M9GP+W75, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.677267,85.3857424,4.3,4,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmVhm6tbqUIUUYy3SNF75jzgZGlx4wBPVUea7_UltgJ0DmOfbR36fec8kFrLcM4No8ZWSXRmj4nsQYJyQzQzlZWJ_7F3cy0xgi1IE4-UWlGHD0x5wzGN7LQ1b2dcz6Ly1w0JWX=w408-h839-k-no,,https://www.google.com/maps/search/?api=1&query=Bhairab%20Nath&query_place_id=ChIJfVFuWW8a6zkRIlhjKMAG2nM
Krishna Mandir,Hindu temple,Hindu temple,"6W67+W74, Kamalamai 45900, Nepal",Kamalamai,27.6768694,85.3865475,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4JXzprqQiM_1ZLahEnXlmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.6657&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Krishna%20Mandir&query_place_id=ChIJ53HYJwAb6zkRB1OHHN4lGLU
krishna mandir,Hindu temple,Hindu temple,"M9MP+6WG, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6830584,85.3873146,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rRzIEW48u9eDVfT9uj6rAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.10552&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=krishna%20mandir&query_place_id=ChIJjW3pJgAb6zkRbgKHlIZDw9w
Ganesh chwok,Hindu temple,Hindu temple,"MFW8+7P2, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6955999,85.4667167,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iXOlCbu3KqmzTuHzzu2v_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.53757&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Ganesh%20chwok&query_place_id=ChIJ-UtXNAAF6zkRLc1LZeW3_Hw
रत्न देबि मन्दिर Ratna Devi Temple,Hindu temple,Hindu temple,"PC4X+G66, Changunarayan 44600, Nepal",Changunarayan,27.7064306,85.4487798,5,1,,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%20%E0%A4%A6%E0%A5%87%E0%A4%AC%E0%A4%BF%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0%20Ratna%20Devi%20Temple&query_place_id=ChIJqxLUdAAF6zkRGdPN4yXpwnw
Gaukhureshwor Mahadev,Hindu temple,Hindu temple,"MFXC+532, Pipeline Road, Mahamanjushree Nagarkot 44804, Nepal",Mahamanjushree Nagarkot,27.6978789,85.470128,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3I8Q6UNp7_WdV_71TL5Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.5799&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Gaukhureshwor%20Mahadev&query_place_id=ChIJnZpQlagF6zkR_lhyiHY-0qY
Krishna Mandir,Hindu temple,Hindu temple,"Shri Krishna Temple, Nagarkot Road, Changunarayan, Nepal",Changunarayan,27.6968647,85.4652663,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nzmhgUmpvUs1NHTmkjqBTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.94733&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Krishna%20Mandir&query_place_id=ChIJQdLz8hAF6zkRznhd8zzG6rY
Machhenarayan Temple,Hindu temple,Hindu temple,"PF43+2RH, Chhaling Road, Changunarayan 44600, Nepal",Changunarayan,27.7050516,85.4546005,4.5,65,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4KdmXVbXDmdOMJAZqKMEutWkwh_wQwyq7cw8O7MrZTZtk-zauj7ci49NltMG7R0krrzZ-vUY4gNSL-XqkVrh6mQ6NmRAA5FBM8J154GjQJfERaXWYBNakTJ7zUzzA_bHFgkc=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Machhenarayan%20Temple&query_place_id=ChIJNf0qxjoF6zkRljhau1fmHng
Pujarimath,Hindu temple,Hindu temple,"PF45+277, Changunarayan 44600, Nepal",Changunarayan,27.7050405,85.4581623,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uylVQ_A6QjkQ0l4kKBNbUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.07983&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Pujarimath&query_place_id=ChIJ7ZpIfAAF6zkRdZhicg9Kkx0
Bandevi Mandir,Hindu temple,Hindu temple,"PC26+CM3, Changunarayan 44600, Nepal",Changunarayan,27.7010125,85.4116719,5,1,,,https://www.google.com/maps/search/?api=1&query=Bandevi%20Mandir&query_place_id=ChIJ3xrCVgAb6zkRzlcVuPaaRJg
दुखहरणेश्वर महादेव मन्दिर,Hindu temple,Hindu temple,"MCR7+53M, Dukhaharaneshwor Marg, Changunarayan, Nepal",Changunarayan,27.6904625,85.4126719,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6wkM90mh0y3SDMkhhvzYWWlK4RZcGoxeb7d7mhjAC5ApyEXgRZADutoyoEYuzxrrirt7kcYTzrzqPUyzX1ENMJPaQ_-lf5m62oTp6ue1hYwguRQCB57LdRJZlaOIPZ0PsDeexxw=w408-h408-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%A6%E0%A5%81%E0%A4%96%E0%A4%B9%E0%A4%B0%E0%A4%A3%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJ7bytMmYb6zkR113tL_IFaBQ
Nageswor mahadev mandir,Hindu temple,Hindu temple,"MFW2+CG, Changunarayan, Nepal",Changunarayan,27.6960751,85.4512672,4.7,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxU58a2KApm1bT0NcSx-DU7UmaBJEQ5GZdLVaAOdehnO8HtKHxenrnJJmaGpWs3N9xSx3eSnrhGXSFa3CH7kilhNXPMQt0SslECVysLyvG1yTYo7UbLWWQG1ADXPVh_gdJCuys=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Nageswor%20mahadev%20mandir&query_place_id=ChIJV9dQz_cF6zkRpNdVjuCTUT0
SansariDevi Temple,Hindu temple,Hindu temple,"MFX2+W8P, Changunarayan, Nepal",Changunarayan,27.6998422,85.4508393,0,0,,,https://www.google.com/maps/search/?api=1&query=SansariDevi%20Temple&query_place_id=ChIJUdeyRAAF6zkRy08VoW9HFK4
Thapa atreya gotra kuldevi ( Bindiwasini ) mandir,Hindu temple,Hindu temple,"MFW2+XP, Changunarayan, Nepal",Changunarayan,27.6974894,85.4517234,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FSVPJkmFYhUwarR2XEK6Xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.3297&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Thapa%20atreya%20gotra%20kuldevi%20(%20Bindiwasini%20)%20mandir&query_place_id=ChIJH__XM1MF6zkRGvHBCZRIAQI
Mahakali temple,Hindu temple,Hindu temple,"PC2V+5RR, Changunarayan, Nepal",Changunarayan,27.7009076,85.444897,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dnxFKH3qRWnH7Zp_Tpo4Ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.27143&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Mahakali%20temple&query_place_id=ChIJfxipCQAF6zkRTdNtGY463rc
Dakshinkali temple,Hindu temple,Hindu temple,"PC5R+782 Pikhel Height Bus Stop, Changunarayan 44600, Nepal",Changunarayan,27.7081468,85.4407596,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRBWzxIN1gUVC3KDxUHLTiEWsqgUB0caL04kAG5jF0xBxOuGzezmz-HKBMxu0cOYjGUA-eW1h-vVH5JJvmdon9YmPLPhiufoEbv9uxOWwSO92TEfP9vPaHDmjXwlJh56NZ_7zHWN9T2Mg=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Dakshinkali%20temple&query_place_id=ChIJV92LVyMF6zkRCQRAzFZQXTo
बरदानेश्वर महादेब Temple,Hindu temple,Hindu temple,"5 chayabasti, Changunarayan 44600, Nepal",Changunarayan,27.7040349,85.4529896,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OBGLcgg0FyxP-YM291nWxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.87494&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=%E0%A4%AC%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%A8%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%AC%20Temple&query_place_id=ChIJ0wPRagAF6zkRCVEot0AeRRY
Beg Binayak Temple,Hindu temple,Hindu temple,"PF42+7GX, Changunarayan 44600, Nepal",Changunarayan,27.7057282,85.4513723,4.1,7,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzAHVyIXpA4UE75PH9-W7l9zcyG01jjAk4BC010rY9R6wUjwzFfy7T-Y4orm_DP9EV_5by3qOhDDUoyuDXyqFCs493O26nNeBtBRjDYWiGOW4M4lch0YeW9xfBtHd3ddhlan8w=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Beg%20Binayak%20Temple&query_place_id=ChIJr0gT7CYF6zkR4guGzq44A5Q
चौषठ्ठी महादेव मन्दिर,Hindu temple,Hindu temple,"MF39+36G, Suryabinayak, Nepal",Suryabinayak,27.6526776,85.4680813,4,11,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1NujO9ganA8A5aNwL8R7FYqLdR2OawVPGheGptrurTCvqTH9YlgH46SJV3Po2hPJjeHRNizCSBmy7aXguvXNP0z2xIpqGRwkSNlxYzd70pQkNPRaZpHU6_loEq5eZScQwoLB0OQ=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%9A%E0%A5%8C%E0%A4%B7%E0%A4%A0%E0%A5%8D%E0%A4%A0%E0%A5%80%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJHdm48I8P6zkRVrMYXXFIcn4
Seti Devi Mandir,Hindu temple,Hindu temple,"MF34+MFJ, Suryabinayak, Nepal",Suryabinayak,27.6542206,85.4561497,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A3Y1dqSRIoxj6ZI9Q40rcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.06339&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Seti%20Devi%20Mandir&query_place_id=ChIJjUueAAAP6zkRP2j7RdWmycI
Bhadrakali Mandir ️,Hindu temple,Hindu temple,"अरनिको राजमार्ग Bhaktapur, Suryabinayak 44805, Nepal",Suryabinayak,27.6571685,85.4628032,4.3,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZIgsiAA0od3qQ3c3d1lAm4FYR3CZAYfbwqsFabEmfj8CPxxIZuiTmfR3xju_ao9S0F9Bxal5Qwox7HbYm3y0JuZ2uFaHJI26_hHZYIwcHXlCJA68BvEYJL4yVJsPH76eOfBQSZQ=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Bhadrakali%20Mandir%20%EF%B8%8F&query_place_id=ChIJuzlwBowP6zkRotqMNjK7JBw
Bhakti Mandir,Hindu temple,Hindu temple,"M9GX+2QC, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6750587,85.3994001,5,9,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPhrs4M4dBmZgm08gizhHr21EBVxNea7qQxlNNbk39xX-iX-NZAxgNPbM-sNS465dVyeiM9PL0rcWXO1IpK5v-D7tiyuII-54_Gv3EkkcdwvJ2eh2lO-J-EWikNXtpwzdpl8UtQg=w408-h458-k-no,+977 1-6630059,https://www.google.com/maps/search/?api=1&query=Bhakti%20Mandir&query_place_id=ChIJJTPv74ga6zkRWGkRhQotbnU
Saraswati Temple,Hindu temple,Hindu temple,"MCC8+HW7, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6713158,85.4174462,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7rM5vfDvipIFGplP0v_QYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.3661&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Saraswati%20Temple&query_place_id=ChIJv22jDgAb6zkRzFtfdCAhzeE
